    n, heap_cmp, heap_swaps, heap_time
    0,        0,          0,         0
    1,        0,          0,         0
    2,        0,          1,         0
    3,        1,          3,         0
    4,        4,          6,         0
    5,        8,          9,         0
    6,       12,         11,         0
    7,       16,         14,         0
    8,       22,         19,         0
    9,       29,         22,         0
   10,       35,         27,         0
   11,       42,         31,         0
   12,       48,         36,         0
   13,       55,         40,         0
   14,       61,         45,         0
   15,       68,         48,         0
   16,       77,         56,         0
   17,       87,         61,       500
   18,       95,         66,         0
   19,      105,         71,         0
   20,      113,         77,         0
   21,      123,         82,         0
   22,      130,         87,         0
   23,      141,         93,       499
   24,      150,        100,         0
   25,      160,        105,         0
   26,      168,        110,         0
   27,      178,        115,       500
   28,      185,        121,         0
   29,      193,        124,         0
   30,      202,        131,       501
   31,      212,        136,         0
   32,      223,        145,         0
   33,      236,        150,       499
   34,      246,        156,         0
   35,      257,        163,         0
   36,      267,        168,       500
   37,      279,        175,         0
   38,      289,        181,       500
   39,      301,        188,         0
   40,      311,        193,         0
   41,      323,        200,       500
   42,      333,        206,         0
   43,      345,        213,       499
   44,      356,        221,         0
   45,      368,        226,       500
   46,      378,        233,         0
   47,      390,        239,         0
   48,      400,        246,       500
   49,      413,        251,         0
   50,      422,        258,       500
   51,      433,        268,       500
   52,      444,        272,         0
   53,      456,        279,       500
   54,      466,        285,         0
   55,      479,        290,         0
   56,      486,        297,       499
   57,      497,        302,       500
   58,      510,        311,         0
   59,      523,        316,       500
   60,      531,        321,       500
   61,      542,        328,       500
   62,      554,        337,       500
   63,      567,        342,       499
   64,      579,        352,         0
   65,      595,        361,       501
   66,      607,        368,       499
   67,      621,        375,       500
   68,      634,        383,       499
   69,      649,        392,       500
   70,      661,        399,       500
   71,      675,        404,       499
   72,      683,        411,       500
   73,      697,        416,       500
   74,      713,        427,       500
   75,      728,        436,       501
   76,      740,        443,       499
   77,      753,        448,       500
   78,      766,        457,       499
   79,      781,        465,       500
   80,      794,        472,       500
   81,      810,        479,       500
   82,      822,        490,      1001
   83,      835,        495,       500
   84,      849,        505,       500
   85,      863,        512,       500
   86,      876,        521,      1001
   87,      889,        526,       499
   88,      903,        531,       500
   89,      917,        540,       499
   90,      928,        549,      1001
   91,      943,        558,       500
   92,      955,        567,       500
   93,      970,        572,      1001
   94,      983,        581,       500
   95,      996,        586,      1000
   96,     1007,        593,       500
   97,     1023,        603,       499
   98,     1034,        606,      1000
   99,     1049,        616,       501
  100,     1063,        627,       999
  101,     1077,        631,       500
  102,     1092,        644,      1001
  103,     1105,        649,       499
  104,     1114,        656,      1001
  105,     1128,        659,       500
  106,     1144,        672,      1000
  107,     1159,        680,      1000
  108,     1171,        691,       500
  109,     1185,        698,      1001
  110,     1195,        701,      1000
  111,     1211,        710,       500
  112,     1223,        721,      1001
  113,     1235,        726,      1000
  114,     1248,        733,       500
  115,     1264,        743,       500
  116,     1279,        751,      1000
  117,     1293,        757,      1001
  118,     1299,        764,       499
  119,     1314,        769,       500
  120,     1328,        778,      1000
  121,     1340,        783,      1001
  122,     1354,        794,      1000
  123,     1368,        803,       501
  124,     1377,        807,       500
  125,     1392,        812,      1000
  126,     1405,        823,      1000
  127,     1419,        830,      1000
  128,     1434,        842,      1001
  129,     1448,        851,      1000
  130,     1462,        858,      1000
  131,     1480,        871,      1000
  132,     1495,        873,      1000
  133,     1509,        881,      1001
  134,     1522,        891,      1000
  135,     1541,        904,      1000
  136,     1554,        912,      1000
  137,     1573,        917,       500
  138,     1587,        932,      1000
  139,     1603,        938,      1000
  140,     1616,        947,      1000
  141,     1633,        956,      1001
  142,     1647,        963,      1000
  143,     1664,        972,      1501
  144,     1679,        979,      1000
  145,     1695,        986,      1001
  146,     1710,        996,      1501
  147,     1725,       1007,       999
  148,     1741,       1016,      1501
  149,     1757,       1024,      1001
  150,     1772,       1033,      1000
  151,     1787,       1040,      1501
  152,     1801,       1049,      1000
  153,     1818,       1056,      1501
  154,     1832,       1068,      1001
  155,     1848,       1075,      1500
  156,     1866,       1086,      1501
  157,     1883,       1097,      1001
  158,     1895,       1104,      1500
  159,     1913,       1106,      1001
  160,     1929,       1115,      1001
  161,     1941,       1123,      1500
  162,     1960,       1135,      1001
  163,     1977,       1142,      1000
  164,     1983,       1147,      1501
  165,     2005,       1158,      1501
  166,     2021,       1171,      1001
  167,     2032,       1173,      1500
  168,     2046,       1180,      1501
  169,     2063,       1189,      1501
  170,     2080,       1204,      1501
  171,     2098,       1213,      1500
  172,     2106,       1218,      1001
  173,     2124,       1229,      1001
  174,     2141,       1240,      1500
  175,     2159,       1248,      1501
  176,     2177,       1257,      1501
  177,     2194,       1261,      1501
  178,     2203,       1272,      1501
  179,     2219,       1279,      1501
  180,     2235,       1289,      1501
  181,     2250,       1292,      1500
  182,     2265,       1303,      1000
  183,     2281,       1313,      1500
  184,     2296,       1324,      1501
  185,     2311,       1331,      1501
  186,     2325,       1342,      1501
  187,     2344,       1350,      1500
  188,     2358,       1360,      1501
  189,     2374,       1363,      1501
  190,     2388,       1374,      1501
  191,     2405,       1386,      2002
  192,     2417,       1391,      1502
  193,     2436,       1400,      1499
  194,     2452,       1411,      1501
  195,     2465,       1416,      1501
  196,     2483,       1427,      1501
  197,     2500,       1436,      2001
  198,     2514,       1445,      1502
  199,     2531,       1454,      2001
  200,     2546,       1463,      1501
  201,     2563,       1472,      1501
  202,     2573,       1477,      1502
  203,     2591,       1490,      2001
  204,     2606,       1497,      1501
  205,     2622,       1507,      1501
  206,     2637,       1516,      1501
  207,     2651,       1519,      1501
  208,     2665,       1532,      2001
  209,     2680,       1540,      2002
  210,     2696,       1547,      1500
  211,     2712,       1558,      2002
  212,     2728,       1565,      1501
  213,     2745,       1573,      1501
  214,     2762,       1584,      2001
  215,     2777,       1593,      1501
  216,     2789,       1599,      1500
  217,     2805,       1608,      2002
  218,     2825,       1620,      2002
  219,     2837,       1631,      2001
  220,     2853,       1635,      2001
  221,     2871,       1642,      1501
  222,     2886,       1651,      1501
  223,     2904,       1661,      2002
  224,     2919,       1672,      2000
  225,     2934,       1677,      2002
  226,     2949,       1690,      2001
  227,     2966,       1695,      2001
  228,     2981,       1705,      2001
  229,     2997,       1712,      2002
  230,     3013,       1723,      2002
  231,     3026,       1734,      2001
  232,     3041,       1745,      2001
  233,     3053,       1746,      2001
  234,     3077,       1761,      2002
  235,     3088,       1768,      2501
  236,     3104,       1775,      2001
  237,     3117,       1779,      2001
  238,     3133,       1792,      2002
  239,     3151,       1803,      2501
  240,     3171,       1815,      2002
  241,     3184,       1819,      2001
  242,     3200,       1829,      2002
  243,     3215,       1844,      2002
  244,     3233,       1850,      2002
  245,     3254,       1859,      2501
  246,     3267,       1869,      2001
  247,     3281,       1877,      2001
  248,     3299,       1887,      2001
  249,     3314,       1896,      2501
  250,     3325,       1901,      2002
  251,     3345,       1912,      2501
  252,     3353,       1913,      2002
  253,     3375,       1929,      2502
  254,     3389,       1938,      2001
  255,     3405,       1946,      2002
  256,     3418,       1951,      2502
  257,     3435,       1962,      2001
  258,     3454,       1969,      2502
  259,     3475,       1984,      2502
  260,     3490,       1991,      2002
  261,     3505,       1998,      2501
  262,     3524,       2009,      2501
  263,     3540,       2016,      2502
  264,     3557,       2029,      2001
  265,     3577,       2037,      2002
  266,     3595,       2047,      2502
  267,     3610,       2057,      2501
  268,     3624,       2067,      2501
  269,     3642,       2074,      2502
  270,     3664,       2087,      2502
  271,     3683,       2097,      2502
  272,     3691,       2106,      2501
  273,     3712,       2114,      2502
  274,     3734,       2126,      2502
  275,     3749,       2133,      2501
  276,     3765,       2144,      2502
  277,     3787,       2153,      2501
  278,     3804,       2168,      2502
  279,     3820,       2176,      2501
  280,     3839,       2186,      2501
  281,     3857,       2195,      2501
  282,     3871,       2203,      2501
  283,     3893,       2215,      2502
  284,     3906,       2228,      2501
  285,     3925,       2238,      2502
  286,     3943,       2245,      2501
  287,     3960,       2253,      2501
  288,     3978,       2266,      2501
  289,     3992,       2266,      2502
  290,     4012,       2281,      2501
  291,     4033,       2294,      2501
  292,     4046,       2303,      2502
  293,     4065,       2311,      2501
  294,     4083,       2323,      2502
  295,     4100,       2328,      3003
  296,     4121,       2343,      2502
  297,     4142,       2356,      3002
  298,     4153,       2360,      3001
  299,     4172,       2370,      2502
  300,     4190,       2381,      3002
  301,     4205,       2386,      3002
  302,     4222,       2397,      2502
  303,     4243,       2411,      2502
  304,     4252,       2416,      3002
  305,     4270,       2423,      3001
  306,     4292,       2440,      2502
  307,     4311,       2451,      2501
  308,     4329,       2460,      2502
  309,     4346,       2471,      3002
  310,     4364,       2482,      3002
  311,     4381,       2489,      3002
  312,     4395,       2493,      3002
  313,     4418,       2505,      3002
  314,     4435,       2515,      3001
  315,     4452,       2526,      3002
  316,     4468,       2539,      3002
  317,     4487,       2548,      3002
  318,     4495,       2555,      3002
  319,     4515,       2562,      3002
  320,     4532,       2571,      3002
  321,     4558,       2586,      3002
  322,     4570,       2593,      3002
  323,     4593,       2603,      3003
  324,     4605,       2610,      3001
  325,     4619,       2623,      3002
  326,     4641,       2632,      3003
  327,     4655,       2641,      3001
  328,     4673,       2654,      3002
  329,     4688,       2657,      3002
  330,     4709,       2672,      3504
  331,     4728,       2679,      3001
  332,     4743,       2693,      3002
  333,     4764,       2704,      3003
  334,     4779,       2711,      3001
  335,     4796,       2719,      3003
  336,     4816,       2730,      3502
  337,     4831,       2737,      3002
  338,     4851,       2750,      3002
  339,     4868,       2757,      3003
  340,     4882,       2768,      3002
  341,     4906,       2773,      3002
  342,     4921,       2794,      3002
  343,     4935,       2797,      3002
  344,     4952,       2808,      3001
  345,     4970,       2817,      3002
  346,     4990,       2828,      3003
  347,     5008,       2838,      3002
  348,     5027,       2845,      3502
  349,     5045,       2854,      3002
  350,     5055,       2857,      3001
  351,     5077,       2870,      3503
  352,     5095,       2879,      3503
  353,     5114,       2892,      3001
  354,     5128,       2901,      3002
  355,     5145,       2903,      3503
  356,     5162,       2913,      3503
  357,     5180,       2928,      3502
  358,     5196,       2935,      3002
  359,     5219,       2947,      3002
  360,     5236,       2956,      3002
  361,     5257,       2965,      3002
  362,     5278,       2980,      3502
  363,     5290,       2989,      3503
  364,     5307,       2998,      3502
  365,     5325,       3009,      3503
  366,     5340,       3019,      3502
  367,     5359,       3026,      3503
  368,     5375,       3036,      3503
  369,     5394,       3047,      3502
  370,     5413,       3056,      3502
  371,     5433,       3063,      3503
  372,     5450,       3077,      3503
  373,     5470,       3085,      3502
  374,     5484,       3094,      3503
  375,     5501,       3099,      3502
  376,     5523,       3113,      3503
  377,     5542,       3120,      3503
  378,     5554,       3131,      3502
  379,     5575,       3142,      4003
  380,     5592,       3152,      3503
  381,     5608,       3159,      4003
  382,     5622,       3170,      4003
  383,     5641,       3179,      4003
  384,     5660,       3190,      3502
  385,     5681,       3201,      3503
  386,     5698,       3212,      4003
  387,     5713,       3217,      3503
  388,     5728,       3224,      4002
  389,     5744,       3235,      3503
  390,     5764,       3253,      4003
  391,     5782,       3256,      3503
  392,     5798,       3265,      3502
  393,     5812,       3272,      4004
  394,     5831,       3284,      3502
  395,     5849,       3296,      3503
  396,     5869,       3307,      4003
  397,     5882,       3304,      4004
  398,     5904,       3322,      4002
  399,     5922,       3332,      3503
  400,     5938,       3338,      3503
  401,     5952,       3351,      4003
  402,     5969,       3363,      4003
  403,     5989,       3368,      4003
  404,     6006,       3379,      4003
  405,     6026,       3392,      4003
  406,     6042,       3400,      4003
  407,     6064,       3409,      4003
  408,     6080,       3422,      4003
  409,     6101,       3433,      4004
  410,     6116,       3439,      4004
  411,     6131,       3450,      4003
  412,     6143,       3455,      4003
  413,     6163,       3460,      4003
  414,     6186,       3479,      4003
  415,     6202,       3488,      4004
  416,     6218,       3498,      4002
  417,     6239,       3507,      4002
  418,     6254,       3516,      4003
  419,     6276,       3527,      4003
  420,     6291,       3538,      4503
  421,     6306,       3546,      4003
  422,     6326,       3555,      4504
  423,     6347,       3567,      4003
  424,     6359,       3575,      4503
  425,     6377,       3584,      4003
  426,     6394,       3597,      4003
  427,     6416,       3605,      4503
  428,     6430,       3611,      4003
  429,     6444,       3622,      4003
  430,     6464,       3635,      4003
  431,     6486,       3642,      4504
  432,     6500,       3652,      4003
  433,     6517,       3663,      4003
  434,     6535,       3669,      4504
  435,     6557,       3678,      4503
  436,     6568,       3690,      4503
  437,     6582,       3692,      4503
  438,     6603,       3709,      4003
  439,     6624,       3717,      4004
  440,     6640,       3733,      4003
  441,     6657,       3740,      4503
  442,     6677,       3752,      4504
  443,     6697,       3760,      4504
  444,     6709,       3769,      4002
  445,     6726,       3774,      4004
  446,     6745,       3786,      4503
  447,     6764,       3797,      4503
  448,     6782,       3808,      4503
  449,     6801,       3813,      4504
  450,     6813,       3826,      4503
  451,     6827,       3833,      4503
  452,     6846,       3841,      4503
  453,     6869,       3860,      4504
  454,     6880,       3864,      4504
  455,     6899,       3868,      4503
  456,     6920,       3880,      4505
  457,     6933,       3886,      4003
  458,     6947,       3896,      4504
  459,     6969,       3907,      4503
  460,     6990,       3928,      5004
  461,     7011,       3937,      4504
  462,     7025,       3940,      4503
  463,     7040,       3950,      4503
  464,     7062,       3968,      4503
  465,     7080,       3975,      4504
  466,     7091,       3985,      4503
  467,     7107,       3993,      4504
  468,     7126,       3997,      5004
  469,     7145,       4009,      4502
  470,     7161,       4020,      4504
  471,     7179,       4033,      4503
  472,     7195,       4041,      5005
  473,     7213,       4048,      4502
  474,     7234,       4065,      5004
  475,     7251,       4070,      4503
  476,     7266,       4079,      4502
  477,     7290,       4094,      5004
  478,     7304,       4105,      4503
  479,     7324,       4112,      4503
  480,     7336,       4121,      5003
  481,     7358,       4128,      4504
  482,     7376,       4139,      4503
  483,     7393,       4148,      5003
  484,     7406,       4156,      5004
  485,     7431,       4167,      5004
  486,     7445,       4178,      5004
  487,     7461,       4188,      5003
  488,     7477,       4197,      5004
  489,     7500,       4208,      5004
  490,     7509,       4214,      5004
  491,     7533,       4229,      5003
  492,     7550,       4236,      5004
  493,     7566,       4243,      5004
  494,     7580,       4254,      5003
  495,     7605,       4264,      5005
  496,     7623,       4285,      5504
  497,     7642,       4289,      5004
  498,     7661,       4292,      5004
  499,     7681,       4305,      5003
  500,     7692,       4314,      5005
  501,     7708,       4326,      5003
  502,     7730,       4335,      5005
  503,     7747,       4340,      5003
  504,     7763,       4354,      5003
  505,     7785,       4360,      5003
  506,     7803,       4377,      5004
  507,     7821,       4383,      5004
  508,     7834,       4391,      5004
  509,     7856,       4401,      5504
  510,     7870,       4410,      5004
  511,     7887,       4420,      5004
  512,     7899,       4423,      5003
  513,     7911,       4432,      5004
  514,     7938,       4452,      5003
  515,     7959,       4454,      5004
  516,     7984,       4476,      5004
  517,     8001,       4479,      5504
  518,     8019,       4493,      5004
  519,     8048,       4512,      5004
  520,     8057,       4508,      5003
  521,     8074,       4520,      5004
  522,     8093,       4529,      5004
  523,     8111,       4542,      5005
  524,     8140,       4559,      5004
  525,     8166,       4577,      5003
  526,     8185,       4588,      5004
  527,     8206,       4595,      5004
  528,     8218,       4600,      5004
  529,     8225,       4603,      5004
  530,     8250,       4616,      5004
  531,     8277,       4637,      5504
  532,     8297,       4652,      5004
  533,     8321,       4659,      5505
  534,     8341,       4672,      5504
  535,     8350,       4674,      6004
  536,     8362,       4681,      5504
  537,     8389,       4693,      6004
  538,     8413,       4714,      5505
  539,     8428,       4717,      5505
  540,     8447,       4733,      5504
  541,     8471,       4741,      5504
  542,     8488,       4751,      5503
  543,     8504,       4756,      5505
  544,     8526,       4772,      6004
  545,     8551,       4784,      5505
  546,     8562,       4790,      5505
  547,     8588,       4804,      5504
  548,     8606,       4811,      5505
  549,     8625,       4822,      5504
  550,     8644,       4835,      5504
  551,     8662,       4843,      5504
  552,     8684,       4848,      5504
  553,     8700,       4862,      6005
  554,     8718,       4877,      5504
  555,     8741,       4886,      5505
  556,     8760,       4896,      6005
  557,     8786,       4912,      5504
  558,     8798,       4917,      5504
  559,     8822,       4924,      5504
  560,     8838,       4942,      5503
  561,     8862,       4951,      5503
  562,     8881,       4965,      5504
  563,     8903,       4972,      5505
  564,     8919,       4979,      5504
  565,     8936,       4990,      6004
  566,     8956,       5000,      5504
  567,     8978,       5010,      5504
  568,     8997,       5025,      6004
  569,     9016,       5032,      6005
  570,     9030,       5040,      5504
  571,     9049,       5050,      5504
  572,     9072,       5068,      5504
  573,     9091,       5080,      5505
  574,     9116,       5093,      5505
  575,     9129,       5094,      5504
  576,     9152,       5109,      5505
  577,     9169,       5118,      6505
  578,     9187,       5127,      6005
  579,     9205,       5132,      5504
  580,     9224,       5147,      5505
  581,     9243,       5150,      6005
  582,     9263,       5168,      6006
  583,     9286,       5180,      6004
  584,     9308,       5183,      6506
  585,     9327,       5196,      6505
  586,     9343,       5209,      6005
  587,     9361,       5220,      6005
  588,     9378,       5230,      6005
  589,     9398,       5238,      6505
  590,     9421,       5257,      6005
  591,     9439,       5261,      6005
  592,     9459,       5277,      6005
  593,     9480,       5281,      6005
  594,     9500,       5296,      6004
  595,     9515,       5297,      6005
  596,     9532,       5311,      6004
  597,     9555,       5327,      6005
  598,     9573,       5337,      6506
  599,     9597,       5347,      6004
  600,     9614,       5359,      6004
  601,     9634,       5364,      6005
  602,     9654,       5378,      6004
  603,     9679,       5393,      6506
  604,     9694,       5400,      6504
  605,     9716,       5409,      6505
  606,     9735,       5425,      6505
  607,     9754,       5436,      6505
  608,     9786,       5454,      6505
  609,     9799,       5454,      6006
  610,     9822,       5472,      6006
  611,     9838,       5485,      6005
  612,     9855,       5493,      6004
  613,     9872,       5500,      6005
  614,     9892,       5517,      6004
  615,     9918,       5522,      6505
  616,     9941,       5533,      6505
  617,     9958,       5547,      6505
  618,     9977,       5558,      6505
  619,    10000,       5569,      6505
  620,    10018,       5580,      6506
  621,    10039,       5590,      6505
  622,    10052,       5601,      6505
  623,    10071,       5604,      6504
  624,    10091,       5619,      7005
  625,    10116,       5630,      6506
  626,    10133,       5641,      6505
  627,    10157,       5654,      6505
  628,    10173,       5661,      7005
  629,    10192,       5672,      6505
  630,    10211,       5681,      6505
  631,    10234,       5687,      6505
  632,    10252,       5705,      7006
  633,    10273,       5715,      6505
  634,    10290,       5726,      6505
  635,    10309,       5726,      6504
  636,    10327,       5744,      6506
  637,    10344,       5753,      7005
  638,    10369,       5763,      6505
  639,    10387,       5777,      6506
  640,    10400,       5782,      6505
  641,    10421,       5792,      7006
  642,    10439,       5806,      7005
  643,    10466,       5822,      7006
  644,    10482,       5828,      7005
  645,    10506,       5841,      6505
  646,    10521,       5854,      6505
  647,    10540,       5858,      6505
  648,    10556,       5865,      6505
  649,    10575,       5874,      6505
  650,    10597,       5887,      6505
  651,    10619,       5907,      7006
  652,    10643,       5916,      7005
  653,    10661,       5930,      7506
  654,    10670,       5932,      7005
  655,    10695,       5943,      7006
  656,    10707,       5951,      7006
  657,    10733,       5965,      7005
  658,    10749,       5975,      7005
  659,    10775,       6000,      7005
  660,    10794,       6002,      7006
  661,    10813,       6016,      7005
  662,    10831,       6018,      7006
  663,    10858,       6034,      7005
  664,    10869,       6048,      7506
  665,    10889,       6052,      7006
  666,    10913,       6067,      7006
  667,    10931,       6076,      7506
  668,    10950,       6089,      7005
  669,    10973,       6102,      7005
  670,    10988,       6107,      7507
  671,    11008,       6114,      7005
  672,    11026,       6127,      7005
  673,    11046,       6135,      7005
  674,    11064,       6147,      7005
  675,    11083,       6149,      7006
  676,    11103,       6165,      7505
  677,    11125,       6180,      7506
  678,    11145,       6191,      7507
  679,    11166,       6197,      7505
  680,    11187,       6216,      7506
  681,    11205,       6223,      7505
  682,    11219,       6226,      7506
  683,    11235,       6241,      7506
  684,    11260,       6249,      7005
  685,    11278,       6256,      7005
  686,    11297,       6267,      7506
  687,    11318,       6284,      7005
  688,    11334,       6293,      7006
  689,    11356,       6302,      7006
  690,    11368,       6310,      7506
  691,    11393,       6322,      7506
  692,    11409,       6335,      7506
  693,    11436,       6348,      7006
  694,    11451,       6355,      7506
  695,    11475,       6372,      7506
  696,    11492,       6377,      7506
  697,    11512,       6383,      7506
  698,    11534,       6395,      7506
  699,    11555,       6412,      7506
  700,    11575,       6424,      7507
  701,    11593,       6432,      7006
  702,    11612,       6445,      7005
  703,    11632,       6454,      7506
  704,    11650,       6467,      7506
  705,    11668,       6471,      7506
  706,    11692,       6489,      7506
  707,    11709,       6499,      7506
  708,    11727,       6507,      7506
  709,    11751,       6521,      7506
  710,    11763,       6526,      7506
  711,    11784,       6542,      7506
  712,    11806,       6559,      7506
  713,    11824,       6562,      7006
  714,    11842,       6571,      7506
  715,    11864,       6583,      7506
  716,    11882,       6596,      7506
  717,    11903,       6605,      7507
  718,    11927,       6616,      8006
  719,    11948,       6628,      8006
  720,    11962,       6637,      8006
  721,    11984,       6647,      8006
  722,    12003,       6662,      7506
  723,    12024,       6674,      7505
  724,    12040,       6681,      8007
  725,    12060,       6692,      8006
  726,    12080,       6705,      7506
  727,    12102,       6713,      7505
  728,    12118,       6722,      7507
  729,    12138,       6729,      8006
  730,    12157,       6746,      8507
  731,    12183,       6757,      8007
  732,    12202,       6768,      8006
  733,    12218,       6775,      8007
  734,    12239,       6786,      8006
  735,    12263,       6797,      8006
  736,    12274,       6803,      8006
  737,    12299,       6816,      7506
  738,    12314,       6829,      8006
  739,    12335,       6838,      8006
  740,    12352,       6845,      8006
  741,    12377,       6866,      8007
  742,    12399,       6880,      8006
  743,    12415,       6880,      8007
  744,    12434,       6896,      8006
  745,    12457,       6905,      8006
  746,    12477,       6916,      7505
  747,    12495,       6930,      8008
  748,    12509,       6943,      8007
  749,    12533,       6950,      8006
  750,    12550,       6957,      8507
  751,    12572,       6969,      8507
  752,    12593,       6978,      8006
  753,    12614,       6992,      8008
  754,    12632,       7001,      8006
  755,    12651,       7008,      8006
  756,    12670,       7023,      8006
  757,    12690,       7036,      8006
  758,    12710,       7045,      8006
  759,    12729,       7054,      8007
  760,    12743,       7061,      8006
  761,    12769,       7076,      8007
  762,    12785,       7082,      8006
  763,    12810,       7099,      8006
  764,    12827,       7108,      8007
  765,    12853,       7126,      8506
  766,    12866,       7134,      8507
  767,    12886,       7141,      8507
  768,    12908,       7155,     10009
  769,    12918,       7160,     10008
  770,    12942,       7179,     10008
  771,    12961,       7191,      9007
  772,    12973,       7197,      8506
  773,    12999,       7212,      8507
  774,    13018,       7218,      8507
  775,    13040,       7230,      8006
  776,    13052,       7239,      8507
  777,    13072,       7243,      8507
  778,    13097,       7266,      8507
  779,    13114,       7271,      8507
  780,    13137,       7288,      8507
  781,    13155,       7293,      9007
  782,    13175,       7304,      8507
  783,    13201,       7317,      8507
  784,    13209,       7324,      8506
  785,    13234,       7339,      8506
  786,    13256,       7346,      9007
  787,    13276,       7359,      9008
  788,    13291,       7372,      9007
  789,    13311,       7377,      8507
  790,    13332,       7390,      8507
  791,    13351,       7396,      8507
  792,    13367,       7410,      8507
  793,    13391,       7419,      8507
  794,    13408,       7428,      8507
  795,    13428,       7441,      8507
  796,    13448,       7442,      9008
  797,    13466,       7457,      8507
  798,    13490,       7476,      8507
  799,    13506,       7479,      8506
  800,    13527,       7497,      9008
  801,    13551,       7506,      9006
  802,    13569,       7514,      9007
  803,    13587,       7532,      9007
  804,    13607,       7544,      8507
  805,    13629,       7546,      9006
  806,    13651,       7562,      9007
  807,    13668,       7574,      8507
  808,    13688,       7581,      9007
  809,    13706,       7588,      8507
  810,    13726,       7602,      9006
  811,    13743,       7615,      9007
  812,    13764,       7626,      8507
  813,    13782,       7631,      9008
  814,    13801,       7645,      9007
  815,    13821,       7659,      9007
  816,    13843,       7672,      9008
  817,    13868,       7681,      8507
  818,    13885,       7687,      9008
  819,    13896,       7690,      9008
  820,    13923,       7707,      9007
  821,    13939,       7720,      9007
  822,    13956,       7725,      9008
  823,    13989,       7738,      9007
  824,    14002,       7749,      9508
  825,    14024,       7764,      9507
  826,    14043,       7771,      9008
  827,    14065,       7784,      9007
  828,    14081,       7795,      9007
  829,    14103,       7804,      9006
  830,    14122,       7815,      9508
  831,    14143,       7819,      9007
  832,    14160,       7834,      9008
  833,    14178,       7847,      9008
  834,    14195,       7859,      9007
  835,    14218,       7872,      9007
  836,    14242,       7881,      9007
  837,    14258,       7881,      9007
  838,    14270,       7900,      9007
  839,    14298,       7905,      9507
  840,    14313,       7922,      9007
  841,    14335,       7935,      9008
  842,    14352,       7933,      9507
  843,    14373,       7950,      9508
  844,    14393,       7967,      9508
  845,    14416,       7974,      9508
  846,    14433,       7981,      9507
  847,    14449,       7992,      9507
  848,    14469,       8007,      9508
  849,    14490,       8014,      9509
  850,    14513,       8031,      9507
  851,    14537,       8040,      9007
  852,    14547,       8045,      9507
  853,    14573,       8064,      9508
  854,    14590,       8078,      9008
  855,    14615,       8085,      9507
  856,    14630,       8091,      9007
  857,    14654,       8106,      9509
  858,    14670,       8116,      9508
  859,    14691,       8125,     10007
  860,    14710,       8140,     11509
  861,    14728,       8145,      9507
  862,    14750,       8160,      9508
  863,    14768,       8173,      9008
  864,    14790,       8183,      9508
  865,    14808,       8190,      9507
  866,    14826,       8203,      9007
  867,    14849,       8217,      9508
  868,    14866,       8225,      9508
  869,    14885,       8234,      9507
  870,    14912,       8246,      9508
  871,    14922,       8249,      9506
  872,    14942,       8260,      9509
  873,    14958,       8268,      9508
  874,    14979,       8284,      9507
  875,    15000,       8290,      9008
  876,    15020,       8297,      9507
  877,    15040,       8315,      9508
  878,    15060,       8324,     10008
  879,    15078,       8337,     10008
  880,    15095,       8350,     10008
  881,    15117,       8355,      9508
  882,    15137,       8362,      9508
  883,    15163,       8381,     10007
  884,    15175,       8391,     10008
  885,    15194,       8398,      9508
  886,    15217,       8413,      9505
  887,    15235,       8421,      9508
  888,    15256,       8434,      9507
  889,    15280,       8442,      9508
  890,    15296,       8457,     10008
  891,    15320,       8469,     10009
  892,    15339,       8482,     10008
  893,    15356,       8488,     10009
  894,    15373,       8499,     10008
  895,    15398,       8505,     10008
  896,    15419,       8518,     10008
  897,    15437,       8525,      9506
  898,    15446,       8538,      9508
  899,    15475,       8553,     10008
  900,    15497,       8566,     10009
  901,    15509,       8569,     10008
  902,    15535,       8586,     10008
  903,    15552,       8594,     10508
  904,    15568,       8602,     10008
  905,    15589,       8611,     10007
  906,    15611,       8625,     10008
  907,    15620,       8625,     10009
  908,    15638,       8637,     10008
  909,    15658,       8644,     10509
  910,    15675,       8657,     10509
  911,    15697,       8668,     10509
  912,    15721,       8677,     10508
  913,    15739,       8688,     10008
  914,    15754,       8697,      9509
  915,    15779,       8711,     10008
  916,    15798,       8726,     10008
  917,    15815,       8731,     10008
  918,    15832,       8739,     10008
  919,    15854,       8756,     10008
  920,    15874,       8761,     10008
  921,    15902,       8779,     10009
  922,    15925,       8798,     10007
  923,    15944,       8804,     10008
  924,    15954,       8811,     10008
  925,    15971,       8819,     10508
  926,    15990,       8828,     10509
  927,    16014,       8841,     10008
  928,    16036,       8856,     10007
  929,    16065,       8865,     10008
  930,    16083,       8882,     10008
  931,    16092,       8883,     10007
  932,    16118,       8896,     10509
  933,    16132,       8904,     10508
  934,    16159,       8920,     10508
  935,    16186,       8933,     10509
  936,    16197,       8939,     10509
  937,    16225,       8962,     10509
  938,    16239,       8963,     11009
  939,    16263,       8979,     10509
  940,    16283,       8990,     11010
  941,    16304,       9001,     10509
  942,    16322,       9011,     10509
  943,    16337,       9021,     10508
  944,    16355,       9028,     10509
  945,    16375,       9039,     10009
  946,    16393,       9050,     10509
  947,    16418,       9063,     10509
  948,    16438,       9075,     10509
  949,    16457,       9084,     10509
  950,    16479,       9099,     11509
  951,    16497,       9107,     10009
  952,    16514,       9112,     10509
  953,    16529,       9125,     10509
  954,    16553,       9138,     10508
