     n, quick_cmp, quick_swaps, quick_time
  3601,     71941,       12631,      38532
  3602,     73923,       12615,      39033
  3603,     72812,       12616,      38032
  3604,     73000,       12638,      38533
  3605,     74452,       12634,      38532
  3606,     73632,       12480,      38532
  3607,     72254,       12708,      39033
  3608,     72205,       12611,      38533
  3609,     72537,       12615,      38533
  3610,     71737,       12605,      37531
  3611,     72315,       12594,      38533
  3612,     73619,       12593,      39533
  3613,     73938,       12581,      38532
  3614,     73607,       12656,      38533
  3615,     73267,       12660,      38032
  3616,     73087,       12618,      38532
  3617,     73197,       12584,      39533
  3618,     75879,       12616,      40034
  3619,     73287,       12708,      39033
  3620,     75405,       12628,      39533
  3621,     73028,       12646,      38032
  3622,     71273,       12701,      38032
  3623,     72542,       12696,      38033
  3624,     73131,       12645,      38032
  3625,     75931,       12535,      39534
  3626,     73553,       12741,      39033
  3627,     71612,       12712,      38533
  3628,     74021,       12674,      39033
  3629,     74760,       12692,      38532
  3630,     74775,       12691,      39034
  3631,     75249,       12646,      39534
  3632,     74409,       12628,      39033
  3633,     73442,       12766,      38533
  3634,     73956,       12558,      39033
  3635,     72277,       12781,      38032
  3636,     72468,       12751,      39033
  3637,     75205,       12684,      39534
  3638,     74150,       12720,      39033
  3639,     74169,       12731,      39033
  3640,     73719,       12694,      38532
  3641,     75341,       12617,      39533
  3642,     75109,       12613,      38533
  3643,     73496,       12820,      38533
  3644,     75551,       12665,      40034
  3645,     75269,       12726,      40034
  3646,     74063,       12784,      39033
  3647,     75109,       12731,      39533
  3648,     73343,       12885,      38533
  3649,     77022,       12607,      40034
  3650,     74997,       12780,      40034
  3651,     75341,       12772,      40534
  3652,     72962,       12869,      39533
  3653,     73273,       12872,      38532
  3654,     73786,       12842,      39533
  3655,     72830,       12843,      39534
  3656,     74641,       12772,      39534
  3657,     74623,       12816,      39033
  3658,     73722,       12881,      38533
  3659,     74263,       12787,      39034
  3660,     74278,       12880,      38533
  3661,     76779,       12803,      40034
  3662,     73647,       12838,      39033
  3663,     72649,       12899,      38033
  3664,     76494,       12765,      39533
  3665,     73435,       12886,      38533
  3666,     75801,       12854,      39033
  3667,     75243,       12789,      39534
  3668,     72703,       12954,      39033
  3669,     75697,       12768,      40034
  3670,     76943,       12790,      40034
  3671,     74631,       12760,      39033
  3672,     75792,       12765,      40034
  3673,     72916,       12907,      38032
  3674,     73563,       12939,      38533
  3675,     77054,       12866,      41535
  3676,     74336,       12890,      39034
  3677,     74006,       12886,      39033
  3678,     75766,       12841,      39533
  3679,     75896,       12882,      39534
  3680,     74414,       12913,      39033
  3681,     74118,       12888,      39033
  3682,     78752,       12772,      40534
  3683,     75161,       12751,      39533
  3684,     75734,       12766,      39533
  3685,     74100,       12905,      39033
  3686,     73319,       12912,      39033
  3687,     76309,       12833,      40034
  3688,     73855,       12961,      39033
  3689,     74353,       12978,      39034
  3690,     76959,       12900,      39533
  3691,     76563,       12905,      40033
  3692,     74067,       12964,      39033
  3693,     74574,       12969,      39533
  3694,     75401,       12854,      39033
  3695,     74588,       12981,      39534
  3696,     78073,       12895,      41035
  3697,     76060,       12879,      39533
  3698,     77025,       12838,      40034
  3699,     75001,       13023,      39533
  3700,     74192,       12938,      39533
  3701,     76323,       12892,      39534
  3702,     75376,       12933,      39533
  3703,     75067,       13000,      39033
  3704,     76682,       12914,      40034
  3705,     77244,       12899,      40034
  3706,     75817,       12956,      40034
  3707,     78178,       12950,      41535
  3708,     75827,       12918,      39033
  3709,     75258,       13038,      39533
  3710,     77524,       12945,      40034
  3711,     76937,       13026,      40034
  3712,     76119,       12981,      39533
  3713,     78555,       12957,      41535
  3714,     74367,       13014,      39534
  3715,     76547,       12846,      39534
  3716,     74684,       13132,      39033
  3717,     74003,       13158,      39534
  3718,     74148,       13171,      39533
  3719,     75669,       13027,      40034
  3720,     73600,       13124,      38532
  3721,     73354,       13027,      38532
  3722,     76362,       12993,      40034
  3723,     77922,       13040,      40535
  3724,     76137,       13129,      40034
  3725,     76003,       13127,      40534
  3726,     78725,       13067,      41035
  3727,     78000,       13119,      40534
  3728,     77540,       13047,      41535
  3729,     78130,       13065,      41034
  3730,     75913,       13129,      40034
  3731,     76774,       13111,      40034
  3732,     75399,       13130,      40535
  3733,     75488,       13165,      39033
  3734,     75285,       13050,      39534
  3735,     76373,       13164,      40035
  3736,     74862,       13151,      40034
  3737,     75100,       13198,      39533
  3738,     77388,       12967,      40034
  3739,     74516,       13095,      39033
  3740,     76984,       13033,      40534
  3741,     78259,       13021,      41034
  3742,     76577,       13130,      40535
  3743,     75507,       13106,      39534
  3744,     75907,       13129,      39533
  3745,     75085,       13163,      40034
  3746,     75292,       13196,      39534
  3747,     76744,       13095,      39534
  3748,     78425,       13121,      41035
  3749,     75828,       13174,      40034
  3750,     76521,       13188,      40034
  3751,     78280,       12982,      41035
  3752,     77229,       13151,      41034
  3753,     76821,       13197,      40034
  3754,     76701,       13273,      40034
  3755,     78997,       13064,      40535
  3756,     79115,       13072,      41035
  3757,     74616,       13233,      39533
  3758,     77616,       13207,      41535
  3759,     80086,       13089,      42036
  3760,     77671,       13105,      40534
  3761,     75404,       13316,      39533
  3762,     75835,       13248,      39533
  3763,     78498,       13166,      41034
  3764,     77785,       13205,      40534
  3765,     77743,       13110,      40534
  3766,     81483,       13050,      42036
  3767,     78805,       13057,      41035
  3768,     77680,       13122,      40034
  3769,     80763,       13035,      41535
  3770,     75116,       13315,      39534
  3771,     77669,       13206,      40034
  3772,     77619,       13209,      41535
  3773,     76461,       13224,      40034
  3774,     77150,       13235,      40034
  3775,     79471,       13124,      41034
  3776,     78695,       13202,      41035
  3777,     78055,       13200,      40534
  3778,     78543,       13241,      41535
  3779,     80077,       13254,      41535
  3780,     77101,       13297,      40534
  3781,     77292,       13280,      40034
  3782,     77617,       13294,      40534
  3783,     77094,       13337,      40534
  3784,     74965,       13354,      39033
  3785,     76286,       13249,      40034
  3786,     79622,       13332,      41535
  3787,     76690,       13340,      40034
  3788,     80976,       13110,      42036
  3789,     76994,       13317,      41035
  3790,     78114,       13337,      41535
  3791,     78162,       13281,      41035
  3792,     81137,       13147,      41535
  3793,     79267,       13208,      41535
  3794,     76682,       13295,      40034
  3795,     77127,       13280,      40535
  3796,     78559,       13159,      41535
  3797,     79401,       13261,      42036
  3798,     77482,       13358,      41535
  3799,     79600,       13184,      41034
  3800,     80585,       13340,      42035
  3801,     76872,       13387,      40534
  3802,     78790,       13339,      42036
  3803,     76686,       13331,      40034
  3804,     78222,       13467,      40535
  3805,     77649,       13472,      41535
  3806,     77489,       13465,      41035
  3807,     77783,       13318,      40534
  3808,     77750,       13290,      41535
  3809,     77043,       13320,      41034
  3810,     79468,       13377,      41535
  3811,     77578,       13456,      41035
  3812,     76105,       13457,      40035
  3813,     78758,       13382,      42035
  3814,     79107,       13366,      42035
  3815,     77720,       13472,      41535
  3816,     76338,       13482,      40534
  3817,     77295,       13414,      40034
  3818,     80793,       13201,      42536
  3819,     78569,       13438,      41035
  3820,     79407,       13436,      41035
  3821,     76655,       13498,      40534
  3822,     78552,       13291,      41535
  3823,     77557,       13430,      40534
  3824,     78719,       13440,      40534
  3825,     78870,       13431,      42036
  3826,     78736,       13483,      41535
  3827,     79430,       13444,      41535
  3828,     78937,       13461,      41535
  3829,     77553,       13540,      41035
  3830,     80209,       13397,      42536
  3831,     82521,       13304,      42536
  3832,     82063,       13402,      43036
  3833,     80325,       13419,      42036
  3834,     78266,       13433,      42035
  3835,     78028,       13408,      41035
  3836,     79427,       13367,      41035
  3837,     77178,       13560,      41035
  3838,     80277,       13502,      41535
  3839,     80172,       13399,      43036
  3840,     78887,       13551,      41035
  3841,     79252,       13560,      41535
  3842,     78447,       13434,      41034
  3843,     80417,       13429,      42536
  3844,     78355,       13424,      42036
  3845,     79411,       13492,      42036
  3846,     79061,       13396,      41035
  3847,     78364,       13484,      40534
  3848,     76909,       13572,      40534
  3849,     78479,       13494,      40534
  3850,     80439,       13436,      41535
  3851,     79546,       13571,      41535
  3852,     79652,       13581,      42036
  3853,     79121,       13478,      41535
  3854,     80019,       13538,      43036
  3855,     79600,       13465,      42036
  3856,     79187,       13496,      42536
  3857,     79988,       13549,      41535
  3858,     78389,       13545,      41535
  3859,     80800,       13444,      43036
  3860,     79429,       13535,      41035
  3861,     80592,       13550,      42036
  3862,     78501,       13604,      41535
  3863,     76912,       13677,      41535
  3864,     77682,       13648,      41535
  3865,     81186,       13516,      43037
  3866,     82381,       13547,      43036
  3867,     78505,       13676,      41035
  3868,     81234,       13434,      42036
  3869,     77188,       13675,      41035
  3870,     76966,       13674,      41034
  3871,     78883,       13608,      41535
  3872,     78139,       13704,      41035
  3873,     78160,       13706,      41034
  3874,     78986,       13662,      41035
  3875,     79392,       13484,      42036
  3876,     79696,       13625,      42536
  3877,     79799,       13634,      41535
  3878,     78510,       13745,      41535
  3879,     78305,       13582,      42036
  3880,     79479,       13724,      41535
  3881,     79843,       13563,      42036
  3882,     78512,       13745,      42536
  3883,     81744,       13512,      43037
  3884,     77233,       13818,      40534
  3885,     78000,       13798,      41035
  3886,     79818,       13696,      41535
  3887,     84000,       13560,      43537
  3888,     78027,       13720,      42036
  3889,     77907,       13673,      42036
  3890,     79145,       13733,      42536
  3891,     79845,       13733,      42536
  3892,     79486,       13634,      41535
  3893,     77109,       13806,      41034
  3894,     78895,       13724,      42036
  3895,     81454,       13616,      43037
  3896,     80921,       13687,      42536
  3897,     79364,       13782,      43537
  3898,     79866,       13760,      42036
  3899,     80933,       13725,      42536
  3900,     78876,       13717,      41535
  3901,     81117,       13527,      42036
  3902,     80978,       13645,      43036
  3903,     81313,       13615,      43036
  3904,     78319,       13824,      41035
  3905,     82718,       13668,      43537
  3906,     80885,       13693,      42536
  3907,     79374,       13792,      42036
  3908,     83618,       13528,      43537
  3909,     83797,       13534,      43537
  3910,     79736,       13683,      41535
  3911,     81704,       13736,      43537
  3912,     78733,       13858,      41035
  3913,     81932,       13673,      43537
  3914,     79474,       13837,      42036
  3915,     78236,       13902,      41035
  3916,     81876,       13628,      42536
  3917,     81209,       13713,      42536
  3918,     78989,       13845,      41035
  3919,     79825,       13824,      41535
  3920,     83019,       13733,      42536
  3921,     79409,       13941,      42036
  3922,     81650,       13692,      42536
  3923,     80041,       13835,      42036
  3924,     78153,       13957,      41035
  3925,     80291,       13798,      42036
  3926,     82480,       13736,      43036
  3927,     82148,       13679,      42035
  3928,     83055,       13679,      43537
  3929,     82659,       13680,      44038
  3930,     85194,       13599,      44538
  3931,     78283,       13917,      42536
  3932,     81426,       13752,      42536
  3933,     81301,       13744,      42536
  3934,     81660,       13799,      43537
  3935,     82400,       13873,      44037
  3936,     80890,       13817,      43036
  3937,     80431,       13836,      42036
  3938,     81396,       13845,      42536
  3939,     82238,       13830,      44037
  3940,     82954,       13756,      44038
  3941,     79554,       13882,      42536
  3942,     85802,       13734,      45038
  3943,     85749,       13739,      44538
  3944,     83790,       13729,      43537
  3945,     83803,       13720,      44037
  3946,     81629,       13803,      43036
  3947,     79273,       13926,      42536
  3948,     81874,       13836,      43036
  3949,     80809,       13891,      42536
  3950,     81885,       13771,      42536
  3951,     82247,       13845,      42036
  3952,     81790,       13927,      42536
  3953,     83321,       13965,      43036
  3954,     82466,       13866,      43037
  3955,     84377,       13836,      44037
  3956,     80131,       14039,      42036
  3957,     83737,       14004,      43537
  3958,     82102,       13935,      43036
  3959,     82311,       13791,      43036
  3960,     80640,       14026,      42036
  3961,     84063,       13909,      44537
  3962,     82270,       13919,      43036
  3963,     80422,       14124,      43037
  3964,     83724,       13912,      44037
  3965,     82115,       14020,      43537
  3966,     82313,       14020,      43037
  3967,     85602,       13896,      45038
  3968,     86377,       13918,      45538
  3969,     81213,       13959,      43537
  3970,     81078,       13992,      43036
  3971,     82124,       13928,      43537
  3972,     84333,       13870,      44038
  3973,     83756,       13916,      43537
  3974,     83480,       13885,      44037
  3975,     81004,       13964,      42536
  3976,     80893,       14001,      42036
  3977,     83567,       13937,      44537
  3978,     79915,       14057,      41535
  3979,     81733,       14026,      44037
  3980,     82312,       14040,      42536
  3981,     81688,       13941,      44037
  3982,     82876,       13918,      43036
  3983,     80911,       14100,      42035
  3984,     81434,       13935,      43537
  3985,     82793,       13953,      43036
  3986,     81831,       14072,      43036
  3987,     81404,       14156,      43537
  3988,     83422,       13970,      44037
  3989,     83111,       14003,      44037
  3990,     80349,       14070,      42035
  3991,     82578,       14052,      43036
  3992,     80293,       14159,      43037
  3993,     79498,       14167,      42536
  3994,     84727,       13992,      44538
  3995,     83309,       14094,      44037
  3996,     83174,       14135,      43036
  3997,     82090,       14144,      44037
  3998,     82389,       14004,      43036
  3999,     82780,       14061,      43037
  4000,     83274,       14137,      44037
  4001,     83745,       14073,      43537
  4002,     80671,       14087,      43537
  4003,     81911,       14099,      42536
  4004,     85675,       14015,      45038
  4005,     83982,       14053,      43537
  4006,     87984,       13968,      45038
  4007,     83527,       14200,      44037
  4008,     84545,       14168,      44037
  4009,     84550,       14202,      44538
  4010,     85930,       13946,      44538
  4011,     84777,       14164,      44537
  4012,     83276,       14171,      43537
  4013,     82346,       14148,      43539
  4014,     82831,       14093,      44037
  4015,     83100,       14164,      44038
  4016,     83206,       14170,      43036
  4017,     82484,       14235,      42536
  4018,     83015,       14101,      43036
  4019,     85343,       14106,      44038
  4020,     82894,       14080,      43537
  4021,     81924,       14142,      42536
  4022,     82964,       14192,      43537
  4023,     82969,       14266,      43537
  4024,     84925,       14053,      45038
  4025,     82025,       14237,      42536
  4026,     82155,       14249,      43036
  4027,     83904,       14254,      43537
  4028,     82210,       14123,      43036
  4029,     80211,       14287,      43036
  4030,     81254,       14405,      43036
  4031,     81446,       14423,      44538
  4032,     82414,       14321,      43537
  4033,     82391,       14344,      43537
  4034,     81164,       14297,      42536
  4035,     82718,       14177,      44037
  4036,     80601,       14381,      43537
  4037,     81033,       14358,      42536
  4038,     84098,       14229,      44037
  4039,     80698,       14332,      42536
  4040,     80592,       14389,      42536
  4041,     81885,       14358,      43036
  4042,     81873,       14370,      43537
  4043,     84932,       14061,      44037
  4044,     83209,       14258,      43036
  4045,     82595,       14340,      44038
  4046,     82124,       14342,      44039
  4047,     83420,       14354,      43537
  4048,     81950,       14395,      44037
  4049,     82404,       14356,      43537
  4050,     84733,       14277,      44538
  4051,     82677,       14292,      43036
  4052,     82326,       14298,      43537
  4053,     83600,       14318,      43537
  4054,     83516,       14394,      43537
  4055,     82632,       14364,      43537
  4056,     85338,       14308,      44538
  4057,     82358,       14286,      43536
  4058,     86141,       14223,      45538
  4059,     83148,       14294,      43537
  4060,     84670,       14273,      45038
  4061,     84787,       14270,      44538
  4062,     82909,       14379,      44037
  4063,     83674,       14263,      44037
  4064,     82712,       14390,      43537
  4065,     82975,       14442,      44037
  4066,     83893,       14356,      44538
  4067,     82726,       14371,      44537
  4068,     85309,       14308,      45539
  4069,     83909,       14406,      44038
  4070,     86526,       14292,      44539
  4071,     84064,       14432,      43537
  4072,     82316,       14455,      43537
  4073,     83953,       14351,      43537
  4074,     84920,       14332,      44538
  4075,     86247,       14455,      45038
  4076,     83156,       14551,      43537
  4077,     87349,       14300,      45038
  4078,     85165,       14428,      44038
  4079,     84103,       14364,      44538
  4080,     82673,       14539,      44037
  4081,     82962,       14463,      43537
  4082,     82362,       14507,      44538
  4083,     85020,       14409,      44538
  4084,     82706,       14424,      43037
  4085,     84720,       14486,      46039
  4086,     83513,       14391,      43037
  4087,     85162,       14441,      45038
  4088,     85773,       14363,      44538
  4089,     82154,       14413,      43036
  4090,     84712,       14449,      44037
  4091,     84355,       14459,      44538
  4092,     82715,       14509,      43537
  4093,     85423,       14529,      44537
  4094,     85819,       14355,      45038
  4095,     85550,       14360,      45038
  4096,     87255,       14362,      46039
  4097,     85473,       14455,      44538
  4098,     84842,       14512,      45539
  4099,     84193,       14521,      44038
  4100,     84687,       14446,      44537
  4101,     86728,       14508,      45038
  4102,     86153,       14531,      45038
  4103,     87300,       14344,      45538
  4104,     82909,       14571,      45038
  4105,     83102,       14588,      44037
  4106,     81758,       14717,      44538
  4107,     86033,       14398,      45539
  4108,     86030,       14521,      44538
  4109,     86837,       14411,      45038
  4110,     84496,       14572,      43537
  4111,     83167,       14645,      45038
  4112,     86237,       14522,      45038
  4113,     85071,       14597,      44038
  4114,     84217,       14549,      43537
  4115,     84252,       14618,      45538
  4116,     85594,       14537,      44538
  4117,     86067,       14482,      45038
  4118,     84255,       14631,      44538
  4119,     86150,       14523,      44538
  4120,     87858,       14491,      45538
  4121,     87075,       14463,      45538
  4122,     85839,       14640,      45038
  4123,     88233,       14433,      46039
  4124,     85278,       14622,      45038
  4125,     85097,       14627,      45038
  4126,     87506,       14466,      45038
  4127,     85420,       14646,      44538
  4128,     85244,       14662,      45538
  4129,     86951,       14652,      45539
  4130,     87394,       14537,      45538
  4131,     83923,       14686,      44538
  4132,     87607,       14574,      46039
  4133,     85558,       14593,      45539
  4134,     87016,       14493,      45539
  4135,     83856,       14743,      45038
  4136,     83271,       14682,      43537
  4137,     88409,       14576,      46039
  4138,     84158,       14761,      44037
  4139,     86333,       14560,      45038
  4140,     88800,       14595,      46039
  4141,     88840,       14597,      46539
  4142,     88585,       14632,      45539
  4143,     89738,       14536,      46539
  4144,     89407,       14602,      46539
  4145,     88868,       14545,      46039
  4146,     83405,       14901,      44538
  4147,     82896,       14893,      44038
  4148,     87471,       14633,      45538
  4149,     85790,       14573,      45038
  4150,     85325,       14632,      46039
  4151,     87355,       14619,      46039
  4152,     86046,       14660,      45539
  4153,     84493,       14809,      44538
  4154,     83927,       14745,      44538
  4155,     86736,       14674,      45539
  4156,     84011,       14764,      44038
  4157,     87485,       14654,      46539
  4158,     84363,       14831,      44037
  4159,     86540,       14707,      45539
  4160,     85878,       14772,      46040
  4161,     83707,       14822,      44038
  4162,     86804,       14798,      45539
  4163,     86156,       14825,      45538
  4164,     86328,       14819,      45038
  4165,     85844,       14771,      45038
  4166,     84646,       14818,      44037
  4167,     85469,       14797,      45038
  4168,     86816,       14713,      45539
  4169,     84788,       14862,      44538
  4170,     89401,       14647,      46539
  4171,     85369,       14858,      45539
  4172,     88009,       14604,      45539
  4173,     84993,       14864,      45038
  4174,     86158,       14678,      45038
  4175,     86815,       14728,      45038
  4176,     88157,       14806,      46038
  4177,     85735,       14859,      45539
  4178,     86746,       14833,      46040
  4179,     86683,       14841,      45539
  4180,     87912,       14815,      47040
  4181,     87078,       14763,      45539
  4182,     88202,       14757,      46039
  4183,     86796,       14793,      46039
  4184,     84964,       14926,      45038
  4185,     90101,       14741,      47540
  4186,     89707,       14793,      46539
  4187,     87179,       14913,      45038
  4188,     86990,       14863,      45539
  4189,     86853,       14867,      45539
  4190,     88104,       14854,      45539
  4191,     87853,       14885,      46039
  4192,     86008,       14893,      46039
  4193,     90147,       14654,      49041
  4194,     87351,       14706,      50543
  4195,     88218,       14774,      52543
  4196,     85468,       15005,      45039
  4197,     84862,       15048,      45038
  4198,     89194,       14660,      46539
  4199,     86254,       14983,      45039
  4200,     90370,       14893,      47040
  4201,     90264,       14881,      47040
  4202,     87273,       14898,      45538
  4203,     92332,       14768,      47540
  4204,     88060,       14852,      46540
  4205,     89478,       14762,      47040
  4206,     85636,       15044,      44538
  4207,     88652,       14879,      46038
  4208,     89541,       14873,      46540
  4209,     88420,       14943,      46540
  4210,     87481,       14954,      46540
  4211,     89648,       14929,      48041
  4212,     86966,       14946,      45538
  4213,     86994,       14998,      46540
  4214,     85286,       15067,      46039
  4215,     88332,       14921,      45539
  4216,     85965,       14992,      45538
  4217,     89490,       14852,      46039
  4218,     89212,       14884,      47040
  4219,     85768,       15031,      45538
  4220,     87005,       15036,      46039
  4221,     90280,       14703,      46539
  4222,     84904,       15051,      44538
  4223,     87664,       14960,      46039
  4224,     85136,       15037,      45038
  4225,     90550,       14904,      47040
  4226,     86725,       15124,      47040
  4227,     86708,       15078,      47040
  4228,     85848,       15103,      45539
  4229,     89585,       15156,      46540
  4230,     86151,       15218,      45037
  4231,     85451,       15080,      45038
  4232,     87410,       15080,      46039
  4233,     87279,       15079,      46540
  4234,     86838,       15040,      45538
  4235,     86751,       15051,      46039
  4236,     85538,       15149,      45039
  4237,     86152,       15136,      45039
  4238,     87446,       15080,      45538
  4239,     88831,       15109,      46540
  4240,     86341,       15023,      46539
  4241,     88817,       15029,      46540
  4242,     89433,       14910,      47041
  4243,     89092,       15030,      46540
  4244,     89263,       15010,      47039
  4245,     87933,       15096,      46539
  4246,     89742,       15027,      46540
  4247,     87700,       15139,      46540
  4248,     87414,       15101,      45539
  4249,     87785,       15164,      46540
  4250,     88317,       15081,      47040
  4251,     87812,       15210,      46040
  4252,     85979,       15231,      45038
  4253,     87566,       15126,      46039
  4254,     89061,       15148,      46540
  4255,     85959,       15265,      47540
  4256,     92031,       14939,      50042
  4257,     86487,       15289,      46039
  4258,     87025,       15224,      46539
  4259,     86496,       15304,      46038
  4260,     89036,       15061,      47541
  4261,     86682,       15169,      45539
  4262,     87795,       15164,      46038
  4263,     89724,       15038,      47540
  4264,     90475,       15097,      48041
  4265,     90977,       15108,      47541
  4266,     90141,       15109,      48041
  4267,     89791,       15133,      46539
  4268,     89652,       15164,      46039
  4269,     87957,       15192,      45539
  4270,     93158,       14929,      49041
  4271,     86008,       15271,      45038
  4272,     86809,       15202,      45539
  4273,     92534,       15004,      48541
  4274,     88583,       15143,      47040
  4275,     89590,       15145,      47541
  4276,     89717,       15106,      47541
  4277,     87229,       15264,      46039
  4278,     90085,       15213,      46539
  4279,     91968,       15023,      48041
  4280,     87967,       15255,      46540
  4281,     88355,       15194,      47541
  4282,     87308,       15220,      46039
  4283,     88678,       15261,      46539
  4284,     88499,       15337,      48542
  4285,     89964,       15256,      47541
  4286,     89895,       15261,      49041
  4287,     89871,       15270,      48041
  4288,     87347,       15328,      46039
  4289,     88854,       15266,      47040
  4290,     86742,       15407,      45539
  4291,     88255,       15357,      46539
  4292,     90310,       15252,      46539
  4293,     89169,       15213,      47540
  4294,     89193,       15163,      46540
  4295,     89207,       15186,      47040
  4296,     89135,       15181,      46539
  4297,     89590,       15274,      47040
  4298,     88799,       15296,      47040
  4299,     91113,       15279,      47540
  4300,     88141,       15291,      46540
  4301,     90629,       15221,      47540
  4302,     88817,       15354,      47040
  4303,     89053,       15238,      47039
  4304,     88490,       15351,      46540
  4305,     88506,       15367,      46539
  4306,     89256,       15302,      47541
  4307,     88099,       15347,      46039
  4308,     88556,       15387,      46539
  4309,     88228,       15370,      46539
  4310,     92838,       15201,      48041
  4311,     88797,       15302,      46540
  4312,     90982,       15396,      47540
  4313,     91889,       15182,      48041
  4314,     89613,       15344,      47040
  4315,     88456,       15355,      47541
  4316,     90443,       15278,      47040
  4317,     87813,       15523,      46540
  4318,     90475,       15313,      47539
  4319,     88748,       15368,      46539
  4320,     91697,       15286,      47540
  4321,     87550,       15463,      46539
  4322,     92235,       15309,      48541
  4323,     90427,       15318,      47540
  4324,     90313,       15416,      48041
  4325,     91415,       15355,      48040
  4326,     91611,       15335,      47541
  4327,     94075,       15334,      48542
  4328,     94086,       15426,      49042
  4329,     94014,       15482,      49041
  4330,     88734,       15434,      46540
  4331,     91103,       15254,      47540
  4332,     90395,       15345,      47540
  4333,     90995,       15272,      47540
  4334,     90773,       15401,      47540
  4335,     93343,       15399,      48041
  4336,     92465,       15349,      48041
  4337,     91199,       15447,      48041
  4338,     88591,       15427,      46540
  4339,     92432,       15321,      48041
  4340,     88063,       15542,      46539
  4341,     91344,       15476,      48041
  4342,     90119,       15460,      47040
  4343,     88844,       15482,      46540
  4344,     88495,       15578,      46540
  4345,     89037,       15547,      47039
  4346,     90269,       15487,      47541
  4347,     90941,       15367,      47540
  4348,     89298,       15640,      47540
  4349,     88757,       15533,      46540
  4350,     90427,       15377,      48041
  4351,     88086,       15600,      46039
  4352,     91768,       15444,      47540
  4353,     88752,       15554,      48041
  4354,     87915,       15598,      47039
  4355,     90986,       15369,      47540
  4356,     88826,       15671,      47541
  4357,     89156,       15599,      48041
  4358,     90848,       15431,      48541
  4359,     90407,       15502,      49041
  4360,     96392,       15309,      50043
  4361,     92720,       15358,      49542
  4362,     95510,       15251,      50043
  4363,     90157,       15506,      47040
  4364,     88359,       15629,      47040
  4365,     91376,       15498,      48041
  4366,     92696,       15527,      49542
  4367,     93556,       15502,      48542
  4368,     92304,       15494,      48040
  4369,     91410,       15598,      48041
  4370,     90915,       15567,      47540
  4371,     92445,       15513,      48542
  4372,     90352,       15555,      47039
  4373,     91139,       15525,      48041
  4374,     94537,       15457,      49041
  4375,     93879,       15502,      50042
  4376,     92202,       15572,      48041
  4377,     89970,       15658,      47039
  4378,     88345,       15715,      47040
  4379,     89468,       15686,      47040
  4380,     90475,       15564,      48040
  4381,     94580,       15489,      48541
  4382,     96254,       15414,      50042
  4383,     95518,       15429,      49542
  4384,     95854,       15542,      49542
  4385,     91225,       15741,      47540
  4386,     91308,       15644,      48042
  4387,     92255,       15732,      48542
  4388,     92052,       15610,      49041
  4389,     89966,       15722,      48040
  4390,     92537,       15565,      48540
  4391,     89548,       15695,      48040
  4392,     91361,       15645,      49041
  4393,     92567,       15687,      50042
  4394,     93357,       15565,      49041
  4395,     93584,       15614,      48541
  4396,     93822,       15636,      48542
  4397,     92186,       15713,      49041
  4398,     91683,       15590,      47541
  4399,     91503,       15662,      47541
  4400,     92497,       15618,      49042
  4401,     92809,       15615,      48041
  4402,     94888,       15407,      48541
  4403,     93585,       15665,      49541
  4404,     96495,       15548,      50543
  4405,     96559,       15647,      51043
  4406,     93926,       15658,      49542
  4407,     91784,       15669,      49042
  4408,     89846,       15806,      47540
  4409,     95636,       15606,      50544
  4410,     92717,       15637,      48542
  4411,     91556,       15721,      48040
  4412,     91069,       15762,      48040
  4413,     97151,       15489,      51043
  4414,     89647,       15840,      48041
  4415,     90395,       15805,      48041
  4416,     93212,       15496,      49541
  4417,     90032,       15891,      47540
  4418,     91119,       15764,      48041
  4419,     93667,       15793,      50042
  4420,     93484,       15761,      49541
  4421,     94365,       15779,      49543
  4422,     94975,       15637,      50042
  4423,     94624,       15609,      50042
  4424,     94155,       15816,      49044
  4425,     96214,       15716,      51042
  4426,     95225,       15654,      51544
  4427,     92511,       15745,      48541
  4428,     97863,       15530,      51043
  4429,     92728,       15757,      49041
  4430,     92852,       15791,      49542
  4431,     93136,       15701,      50043
  4432,     91123,       15759,      48541
  4433,     93839,       15686,      49042
  4434,     91633,       15820,      49042
  4435,     94905,       15712,      49041
  4436,     94755,       15780,      50042
  4437,     94064,       15847,      49541
  4438,     93025,       15825,      50543
  4439,     90204,       15941,      48041
  4440,     93683,       15737,      49041
  4441,     93152,       15805,      49041
  4442,    104292,       15590,      53545
  4443,     91199,       15885,      48041
  4444,     92393,       15906,      48542
  4445,     93559,       15895,      49541
  4446,     94219,       15788,      49042
  4447,     91269,       15918,      48041
  4448,     93190,       15877,      49542
  4449,     92316,       15818,      49041
  4450,     92793,       15936,      49042
  4451,     92928,       15886,      50042
  4452,     93720,       15869,      49042
  4453,     91093,       15970,      50042
  4454,     91459,       15955,      48541
  4455,     91212,       15994,      49543
  4456,     92355,       15948,      48542
  4457,     92155,       15978,      49541
  4458,     94631,       15890,      49042
  4459,     97875,       15831,      50543
  4460,     91053,       15958,      48041
  4461,     91606,       15919,      48041
  4462,     91477,       15994,      48541
  4463,     94380,       15891,      49041
  4464,     92959,       15955,      48541
  4465,     91943,       15951,      48041
  4466,     93875,       15977,      49042
  4467,     93559,       15923,      49041
  4468,     93183,       15953,      49041
  4469,     94089,       15913,      49042
  4470,     95824,       15889,      49542
  4471,     95822,       15875,      51043
  4472,     94549,       15841,      50043
  4473,     95621,       15956,      49542
