    n, heap_cmp, heap_swaps, heap_time
 2462,    47944,      25603,     30526
 2463,    47993,      25602,     30525
 2464,    48028,      25670,     31026
 2465,    48034,      25614,     30526
 2466,    48076,      25670,     31527
 2467,    48104,      25662,     31026
 2468,    48099,      25659,     31026
 2469,    48096,      25669,     31026
 2470,    48135,      25687,     31026
 2471,    48148,      25703,     31526
 2472,    48166,      25711,     31027
 2473,    48223,      25732,     31026
 2474,    48238,      25757,     30525
 2475,    48254,      25738,     31026
 2476,    48293,      25801,     31027
 2477,    48251,      25729,     31026
 2478,    48301,      25796,     31527
 2479,    48341,      25787,     31026
 2480,    48370,      25777,     31526
 2481,    48425,      25847,     31026
 2482,    48450,      25880,     30525
 2483,    48439,      25855,     31026
 2484,    48437,      25850,     31026
 2485,    48492,      25865,     31527
 2486,    48513,      25891,     31527
 2487,    48499,      25883,     31527
 2488,    48578,      25896,     31527
 2489,    48570,      25919,     31027
 2490,    48585,      25920,     32028
 2491,    48580,      25946,     31025
 2492,    48691,      26008,     31026
 2493,    48674,      25972,     31027
 2494,    48688,      25994,     31525
 2495,    48740,      26004,     31526
 2496,    48761,      26036,     32027
 2497,    48776,      26015,     32027
 2498,    48826,      26039,     31527
 2499,    48787,      26011,     31527
 2500,    48823,      26090,     31027
 2501,    48852,      26063,     31527
 2502,    48911,      26098,     32026
 2503,    48936,      26122,     31528
 2504,    48916,      26107,     32027
 2505,    48960,      26127,     31027
 2506,    48950,      26099,     31527
 2507,    48960,      26139,     31527
 2508,    49023,      26166,     31527
 2509,    48980,      26109,     31028
 2510,    49071,      26212,     31026
 2511,    49126,      26229,     31527
 2512,    49082,      26203,     31026
 2513,    49115,      26192,     31527
 2514,    49133,      26205,     31527
 2515,    49214,      26286,     31026
 2516,    49215,      26263,     32027
 2517,    49202,      26236,     31026
 2518,    49261,      26297,     32027
 2519,    49265,      26291,     31527
 2520,    49296,      26304,     31026
 2521,    49310,      26329,     31026
 2522,    49252,      26270,     31526
 2523,    49343,      26314,     31527
 2524,    49361,      26349,     31527
 2525,    49385,      26325,     32027
 2526,    49408,      26367,     32528
 2527,    49455,      26384,     32027
 2528,    49494,      26407,     31527
 2529,    49493,      26440,     32027
 2530,    49489,      26420,     32528
 2531,    49551,      26465,     31527
 2532,    49538,      26422,     32027
 2533,    49552,      26489,     32027
 2534,    49598,      26488,     32527
 2535,    49660,      26511,     31526
 2536,    49678,      26534,     33029
 2537,    49682,      26520,     31526
 2538,    49682,      26496,     32027
 2539,    49712,      26499,     31526
 2540,    49751,      26563,     32027
 2541,    49780,      26544,     31527
 2542,    49752,      26522,     32027
 2543,    49853,      26603,     31527
 2544,    49797,      26582,     32527
 2545,    49860,      26619,     31526
 2546,    49903,      26628,     32026
 2547,    49875,      26618,     31526
 2548,    49843,      26598,     32027
 2549,    49938,      26655,     32528
 2550,    49947,      26647,     32027
 2551,    49977,      26673,     32527
 2552,    50010,      26700,     32026
 2553,    50034,      26699,     33028
 2554,    50049,      26714,     33529
 2555,    50088,      26705,     32527
 2556,    50123,      26759,     32027
 2557,    50089,      26728,     32527
 2558,    50151,      26779,     31526
 2559,    50134,      26742,     32028
 2560,    50175,      26756,     32026
 2561,    50221,      26807,     32527
 2562,    50239,      26809,     32027
 2563,    50266,      26837,     31526
 2564,    50251,      26792,     32527
 2565,    50306,      26846,     32027
 2566,    50313,      26834,     31527
 2567,    50313,      26864,     32027
 2568,    50364,      26868,     32027
 2569,    50384,      26928,     32527
 2570,    50434,      26919,     32527
 2571,    50436,      26923,     32528
 2572,    50443,      26927,     32528
 2573,    50506,      26916,     32028
 2574,    50471,      26918,     33027
 2575,    50570,      26991,     32527
 2576,    50533,      26965,     32527
 2577,    50578,      26990,     32528
 2578,    50606,      27005,     32528
 2579,    50594,      26995,     32527
 2580,    50648,      27031,     32527
 2581,    50664,      27042,     33029
 2582,    50678,      27039,     32028
 2583,    50691,      27014,     32528
 2584,    50712,      27061,     33028
 2585,    50703,      27044,     33029
 2586,    50778,      27102,     32528
 2587,    50767,      27105,     32527
 2588,    50812,      27103,     32027
 2589,    50825,      27128,     32528
 2590,    50863,      27164,     32027
 2591,    50877,      27146,     32527
 2592,    50875,      27131,     33028
 2593,    50901,      27155,     33028
 2594,    50924,      27168,     32527
 2595,    50934,      27169,     32527
 2596,    50956,      27167,     36030
 2597,    51014,      27214,     39034
 2598,    51049,      27232,     33527
 2599,    51054,      27215,     32026
 2600,    51020,      27210,     32527
 2601,    51068,      27195,     34529
 2602,    51124,      27260,     33028
 2603,    51136,      27271,     32526
 2604,    51155,      27289,     32027
 2605,    51177,      27279,     33027
 2606,    51216,      27310,     32527
 2607,    51235,      27322,     33028
 2608,    51241,      27318,     32527
 2609,    51293,      27340,     32528
 2610,    51283,      27370,     33529
 2611,    51373,      27417,     33028
 2612,    51407,      27426,     33029
 2613,    51400,      27427,     32528
 2614,    51383,      27413,     32528
 2615,    51445,      27453,     36031
 2616,    51459,      27450,     35030
 2617,    51454,      27452,     32528
 2618,    51464,      27451,     33028
 2619,    51519,      27494,     33028
 2620,    51528,      27489,     36031
 2621,    51587,      27510,     33028
 2622,    51587,      27512,     33028
 2623,    51589,      27507,     33529
 2624,    51640,      27561,     33029
 2625,    51647,      27578,     33029
 2626,    51685,      27547,     32527
 2627,    51697,      27575,     33029
 2628,    51772,      27624,     33027
 2629,    51724,      27594,     33028
 2630,    51740,      27616,     33028
 2631,    51805,      27660,     33028
 2632,    51831,      27647,     33027
 2633,    51877,      27676,     33027
 2634,    51872,      27666,     36031
 2635,    51903,      27696,     33027
 2636,    51889,      27656,     32527
 2637,    51937,      27701,     33528
 2638,    51957,      27691,     34029
 2639,    51948,      27705,     32527
 2640,    52015,      27769,     33028
 2641,    52007,      27742,     33028
 2642,    52047,      27763,     33529
 2643,    52053,      27753,     33528
 2644,    52071,      27767,     33027
 2645,    52080,      27774,     33028
 2646,    52079,      27781,     33528
 2647,    52127,      27796,     33529
 2648,    52178,      27857,     33028
 2649,    52248,      27883,     33028
 2650,    52233,      27855,     33528
 2651,    52240,      27854,     33528
 2652,    52299,      27898,     33029
 2653,    52267,      27870,     33529
 2654,    52351,      27941,     33028
 2655,    52366,      27971,     33028
 2656,    52338,      27926,     34029
 2657,    52373,      27948,     33529
 2658,    52450,      28001,     33028
 2659,    52439,      27981,     33528
 2660,    52430,      27947,     33028
 2661,    52470,      27956,     33528
 2662,    52489,      27976,     33529
 2663,    52525,      27979,     34028
 2664,    52605,      28063,     33528
 2665,    52570,      28035,     33528
 2666,    52582,      28044,     33028
 2667,    52649,      28075,     34029
 2668,    52649,      28075,     34028
 2669,    52714,      28101,     33529
 2670,    52688,      28103,     34030
 2671,    52735,      28093,     33528
 2672,    52715,      28099,     33028
 2673,    52730,      28093,     34029
 2674,    52832,      28193,     33529
 2675,    52818,      28166,     33528
 2676,    52818,      28154,     33528
 2677,    52843,      28175,     34029
 2678,    52871,      28200,     34029
 2679,    52892,      28185,     34029
 2680,    52903,      28223,     33528
 2681,    52936,      28233,     34028
 2682,    52980,      28251,     34030
 2683,    52978,      28247,     33528
 2684,    52978,      28233,     33529
 2685,    53043,      28287,     33528
 2686,    53023,      28263,     34029
 2687,    53078,      28285,     33528
 2688,    53063,      28302,     33528
 2689,    53115,      28311,     34529
 2690,    53136,      28347,     33528
 2691,    53157,      28343,     34029
 2692,    53207,      28375,     34029
 2693,    53182,      28353,     34529
 2694,    53266,      28378,     34029
 2695,    53260,      28414,     34029
 2696,    53256,      28390,     33529
 2697,    53281,      28413,     34029
 2698,    53342,      28451,     34029
 2699,    53345,      28421,     34029
 2700,    53416,      28470,     33528
 2701,    53313,      28433,     34529
 2702,    53414,      28470,     34028
 2703,    53444,      28513,     34029
 2704,    53396,      28487,     34029
 2705,    53495,      28515,     34029
 2706,    53484,      28512,     34029
 2707,    53504,      28519,     34029
 2708,    53583,      28556,     34529
 2709,    53547,      28536,     34029
 2710,    53550,      28564,     33528
 2711,    53645,      28616,     34529
 2712,    53668,      28605,     34529
 2713,    53704,      28647,     34029
 2714,    53673,      28590,     34529
 2715,    53706,      28637,     34529
 2716,    53750,      28655,     34529
 2717,    53804,      28665,     34029
 2718,    53824,      28695,     34529
 2719,    53757,      28629,     34028
 2720,    53785,      28651,     35029
 2721,    53815,      28679,     34529
 2722,    53872,      28704,     33528
 2723,    53897,      28737,     34529
 2724,    53921,      28747,     34029
 2725,    53973,      28769,     34528
 2726,    53975,      28775,     34528
 2727,    53990,      28808,     34528
 2728,    54002,      28774,     34029
 2729,    53987,      28762,     34530
 2730,    54021,      28789,     34529
 2731,    54079,      28842,     34529
 2732,    54083,      28842,     34529
 2733,    54100,      28835,     34529
 2734,    54161,      28871,     34528
 2735,    54160,      28844,     34529
 2736,    54162,      28871,     35029
 2737,    54221,      28903,     35030
 2738,    54270,      28964,     34529
 2739,    54268,      28914,     34529
 2740,    54258,      28948,     34529
 2741,    54283,      28919,     35029
 2742,    54306,      28948,     34529
 2743,    54410,      29027,     35030
 2744,    54343,      28967,     34028
 2745,    54419,      29040,     34530
 2746,    54414,      29041,     34529
 2747,    54474,      29061,     34029
 2748,    54491,      29064,     35029
 2749,    54546,      29109,     35029
 2750,    54483,      29050,     34529
 2751,    54517,      29060,     34529
 2752,    54546,      29063,     34529
 2753,    54618,      29091,     34529
 2754,    54650,      29149,     36031
 2755,    54610,      29142,     35030
 2756,    54672,      29174,     35030
 2757,    54636,      29139,     34529
 2758,    54700,      29181,     35530
 2759,    54719,      29151,     35030
 2760,    54730,      29189,     35030
 2761,    54774,      29210,     35030
 2762,    54768,      29226,     35030
 2763,    54796,      29206,     35030
 2764,    54790,      29206,     35030
 2765,    54825,      29235,     35030
 2766,    54819,      29251,     35029
 2767,    54876,      29267,     35030
 2768,    54918,      29317,     35530
 2769,    54962,      29285,     35530
 2770,    54962,      29299,     35029
 2771,    55024,      29318,     35030
 2772,    55039,      29357,     35029
 2773,    55012,      29289,     35030
 2774,    55056,      29325,     35530
 2775,    55081,      29380,     35029
 2776,    55102,      29378,     35030
 2777,    55106,      29351,     35029
 2778,    55108,      29350,     34529
 2779,    55114,      29381,     35530
 2780,    55221,      29442,     35530
 2781,    55246,      29464,     35030
 2782,    55243,      29471,     35029
 2783,    55270,      29455,     35530
 2784,    55279,      29438,     35030
 2785,    55304,      29477,     36031
 2786,    55320,      29489,     35030
 2787,    55346,      29491,     35032
 2788,    55363,      29522,     35530
 2789,    55426,      29580,     36031
 2790,    55389,      29519,     36031
 2791,    55456,      29589,     35029
 2792,    55451,      29562,     35530
 2793,    55504,      29593,     36030
 2794,    55500,      29622,     35530
 2795,    55522,      29622,     35030
 2796,    55560,      29658,     36031
 2797,    55557,      29604,     35031
 2798,    55600,      29647,     34529
 2799,    55667,      29667,     35030
 2800,    55608,      29638,     35030
 2801,    55642,      29642,     35530
 2802,    55702,      29697,     35531
 2803,    55672,      29681,     35530
 2804,    55713,      29697,     35530
 2805,    55787,      29748,     35030
 2806,    55775,      29724,     35530
 2807,    55756,      29722,     35530
 2808,    55823,      29732,     35531
 2809,    55821,      29735,     35530
 2810,    55857,      29760,     36031
 2811,    55889,      29796,     35530
 2812,    55912,      29827,     36031
 2813,    55967,      29840,     36031
 2814,    55956,      29829,     39534
 2815,    56004,      29851,     40035
 2816,    56018,      29825,     37031
 2817,    55992,      29825,     35530
 2818,    56022,      29870,     36031
 2819,    56040,      29855,     35530
 2820,    56077,      29891,     35530
 2821,    56121,      29895,     35530
 2822,    56151,      29951,     36530
 2823,    56163,      29906,     35529
 2824,    56167,      29905,     36532
 2825,    56195,      29956,     36031
 2826,    56202,      29979,     36030
 2827,    56187,      29922,     35530
 2828,    56318,      30020,     36030
 2829,    56289,      29990,     35530
 2830,    56318,      30014,     35530
 2831,    56322,      30011,     35530
 2832,    56316,      29996,     36031
 2833,    56414,      30072,     35530
 2834,    56413,      30061,     36030
 2835,    56427,      30037,     36031
 2836,    56436,      30076,     37031
 2837,    56538,      30115,     36031
 2838,    56525,      30098,     36030
 2839,    56531,      30123,     36531
 2840,    56561,      30137,     36031
 2841,    56559,      30116,     37031
 2842,    56624,      30146,     36031
 2843,    56607,      30188,     36531
 2844,    56655,      30200,     36530
 2845,    56681,      30193,     38033
 2846,    56722,      30231,     36530
 2847,    56721,      30230,     36531
 2848,    56769,      30236,     36031
 2849,    56731,      30228,     36530
 2850,    56794,      30241,     36030
 2851,    56827,      30281,     36031
 2852,    56819,      30277,     36530
 2853,    56871,      30330,     36531
 2854,    56871,      30295,     36531
 2855,    56896,      30317,     36531
 2856,    56918,      30350,     36531
 2857,    56983,      30389,     36031
 2858,    56941,      30366,     36030
 2859,    56992,      30362,     36031
 2860,    56993,      30382,     36531
 2861,    57054,      30399,     36031
 2862,    57064,      30385,     36531
 2863,    57061,      30391,     36032
 2864,    57079,      30443,     36531
 2865,    57060,      30395,     36030
 2866,    57084,      30434,     37031
 2867,    57158,      30456,     36531
 2868,    57171,      30463,     36531
 2869,    57171,      30447,     36531
 2870,    57230,      30502,     36531
 2871,    57301,      30533,     36530
 2872,    57234,      30517,     37532
 2873,    57301,      30558,     36531
 2874,    57325,      30594,     37032
 2875,    57332,      30580,     36531
 2876,    57306,      30561,     36531
 2877,    57403,      30611,     36531
 2878,    57392,      30613,     36531
 2879,    57422,      30582,     36030
 2880,    57409,      30592,     36031
 2881,    57467,      30624,     36531
 2882,    57487,      30654,     36531
 2883,    57538,      30706,     37031
 2884,    57579,      30710,     36531
 2885,    57525,      30658,     36531
 2886,    57584,      30714,     36531
 2887,    57619,      30733,     37032
 2888,    57610,      30684,     36031
 2889,    57625,      30719,     37530
 2890,    57676,      30746,     37032
 2891,    57650,      30725,     36530
 2892,    57738,      30750,     37031
 2893,    57733,      30776,     37031
 2894,    57779,      30812,     37532
 2895,    57778,      30816,     37031
 2896,    57762,      30767,     36531
 2897,    57818,      30805,     37034
 2898,    57876,      30844,     36530
 2899,    57901,      30849,     37532
 2900,    57956,      30911,     37532
 2901,    57946,      30867,     37031
 2902,    57987,      30900,     37032
 2903,    58024,      30907,     37532
 2904,    57975,      30913,     36531
 2905,    58046,      30945,     37031
 2906,    58044,      30943,     36531
 2907,    58041,      30947,     37032
 2908,    58086,      30948,     36531
 2909,    58060,      30917,     38533
 2910,    58149,      30948,     37532
 2911,    58136,      30974,     38033
 2912,    58191,      31015,     37031
 2913,    58147,      30994,     36530
 2914,    58184,      30967,     38033
 2915,    58249,      31027,     37532
 2916,    58227,      31031,     37532
 2917,    58338,      31100,     37533
 2918,    58299,      31053,     37031
 2919,    58349,      31088,     36531
 2920,    58366,      31120,     37532
 2921,    58416,      31116,     37032
 2922,    58418,      31142,     37532
 2923,    58416,      31127,     37031
 2924,    58417,      31117,     38032
 2925,    58474,      31157,     37532
 2926,    58483,      31153,     37532
 2927,    58485,      31162,     37531
 2928,    58505,      31165,     37031
 2929,    58549,      31199,     37532
 2930,    58570,      31191,     37532
 2931,    58621,      31221,     37532
 2932,    58570,      31183,     37532
 2933,    58614,      31207,     37532
 2934,    58633,      31254,     37532
 2935,    58656,      31234,     37032
 2936,    58746,      31298,     37031
 2937,    58717,      31273,     38032
 2938,    58798,      31299,     38033
 2939,    58812,      31376,     38033
 2940,    58853,      31338,     37531
 2941,    58879,      31389,     38032
 2942,    58862,      31337,     37532
 2943,    58855,      31370,     37032
 2944,    58920,      31384,     38033
 2945,    58976,      31446,     37532
 2946,    59011,      31463,     38533
 2947,    59009,      31426,     39033
 2948,    58996,      31469,     37532
 2949,    59055,      31491,     38533
 2950,    59093,      31471,     38032
 2951,    59035,      31474,     38032
 2952,    59125,      31507,     37532
 2953,    59103,      31485,     37531
 2954,    59145,      31531,     38533
 2955,    59180,      31547,     37531
 2956,    59199,      31534,     37532
 2957,    59154,      31527,     38033
 2958,    59239,      31549,     38032
 2959,    59294,      31571,     38532
 2960,    59298,      31606,     38533
 2961,    59276,      31583,     37532
 2962,    59331,      31611,     37531
 2963,    59379,      31643,     38032
 2964,    59383,      31661,     38031
 2965,    59370,      31616,     38533
 2966,    59395,      31650,     38533
 2967,    59421,      31665,     37532
 2968,    59446,      31679,     38532
 2969,    59474,      31689,     38533
 2970,    59530,      31719,     37532
 2971,    59583,      31745,     37532
 2972,    59615,      31764,     38532
 2973,    59604,      31776,     37532
 2974,    59681,      31775,     38033
 2975,    59585,      31705,     38032
 2976,    59521,      31669,     37532
 2977,    59707,      31834,     37532
 2978,    59708,      31827,     39534
 2979,    59766,      31840,     39032
 2980,    59723,      31793,     38533
 2981,    59769,      31850,     38032
 2982,    59800,      31864,     38033
 2983,    59834,      31924,     39034
 2984,    59829,      31890,     38032
 2985,    59867,      31861,     38032
 2986,    59889,      31912,     38031
 2987,    59913,      31934,     38533
 2988,    59896,      31906,     38032
 2989,    60005,      31985,     37530
 2990,    59985,      31961,     38532
 2991,    60010,      31972,     38533
 2992,    60067,      31989,     40534
 2993,    60033,      31981,     38532
 2994,    60065,      32011,     38533
 2995,    60119,      32060,     38533
 2996,    60081,      32008,     39033
 2997,    60109,      32034,     38533
 2998,    60212,      32057,     38033
 2999,    60220,      32091,     39033
 3000,    60266,      32131,     38032
 3001,    60243,      32108,     38533
 3002,    60258,      32094,     38532
 3003,    60279,      32080,     38533
 3004,    60283,      32143,     39033
 3005,    60337,      32191,     38032
 3006,    60321,      32158,     38533
 3007,    60339,      32149,     38533
 3008,    60367,      32152,     38533
 3009,    60432,      32201,     39033
 3010,    60407,      32175,     38533
 3011,    60457,      32207,     39033
 3012,    60482,      32203,     38533
 3013,    60539,      32259,     39033
 3014,    60522,      32233,     38532
 3015,    60545,      32262,     38533
 3016,    60642,      32308,     38532
 3017,    60588,      32273,     39034
 3018,    60599,      32280,     38533
 3019,    60635,      32297,     38534
 3020,    60646,      32312,     38532
 3021,    60734,      32355,     39534
 3022,    60688,      32315,     38532
 3023,    60702,      32352,     38532
 3024,    60778,      32398,     38533
 3025,    60801,      32401,     39033
 3026,    60856,      32433,     38533
 3027,    60827,      32392,     38532
 3028,    60878,      32447,     38533
 3029,    60885,      32437,     39534
 3030,    60909,      32441,     39033
 3031,    60889,      32456,     39533
 3032,    60942,      32447,     39033
 3033,    60981,      32498,     39033
 3034,    61046,      32546,     39534
 3035,    61021,      32496,     39533
 3036,    61082,      32542,     39033
 3037,    61053,      32506,     38533
 3038,    61078,      32508,     39533
 3039,    61078,      32544,     39034
 3040,    61073,      32499,     38532
 3041,    61142,      32545,     39533
 3042,    61179,      32609,     39033
 3043,    61167,      32597,     38532
 3044,    61160,      32579,     39533
 3045,    61285,      32631,     39033
 3046,    61284,      32665,     39033
 3047,    61279,      32616,     39033
 3048,    61292,      32664,     39033
 3049,    61334,      32712,     39534
 3050,    61340,      32695,     39033
 3051,    61429,      32758,     39534
 3052,    61402,      32717,     40034
 3053,    61439,      32714,     39533
 3054,    61482,      32755,     39533
 3055,    61466,      32738,     39534
 3056,    61443,      32742,     39533
 3057,    61486,      32751,     39534
 3058,    61470,      32709,     40034
 3059,    61578,      32808,     39033
 3060,    61541,      32760,     40035
 3061,    61630,      32829,     39533
 3062,    61589,      32825,     39534
 3063,    61639,      32828,     39034
 3064,    61651,      32838,     39533
 3065,    61683,      32869,     40034
 3066,    61735,      32905,     40033
 3067,    61721,      32872,     39034
 3068,    61763,      32902,     40034
 3069,    61767,      32899,     39533
 3070,    61829,      32963,     40034
 3071,    61834,      32947,     39533
 3072,    61857,      32975,     39033
 3073,    61887,      32973,     39534
 3074,    61910,      32977,     40034
 3075,    61904,      32956,     39033
 3076,    61962,      33018,     39533
 3077,    62035,      33042,     39033
 3078,    61992,      32998,     39033
 3079,    62026,      33038,     40035
 3080,    62033,      33029,     40034
 3081,    62066,      33084,     39533
 3082,    62109,      33065,     39533
 3083,    62076,      33071,     39534
 3084,    62125,      33102,     39534
 3085,    62139,      33096,     40034
 3086,    62215,      33149,     40534
 3087,    62145,      33103,     39033
 3088,    62180,      33086,     39534
 3089,    62219,      33164,     40534
 3090,    62255,      33180,     40034
 3091,    62264,      33150,     40035
 3092,    62298,      33162,     39533
 3093,    62338,      33226,     40034
 3094,    62405,      33240,     40034
 3095,    62381,      33253,     40034
 3096,    62340,      33209,     39534
 3097,    62415,      33275,     40034
 3098,    62403,      33253,     40534
 3099,    62469,      33251,     40535
 3100,    62474,      33276,     40535
 3101,    62472,      33273,     40033
 3102,    62497,      33286,     40534
 3103,    62555,      33289,     40032
 3104,    62569,      33314,     39534
 3105,    62590,      33348,     40033
 3106,    62599,      33342,     40034
 3107,    62596,      33350,     39533
 3108,    62696,      33424,     40034
 3109,    62690,      33411,     40535
 3110,    62731,      33401,     40034
 3111,    62744,      33402,     41034
 3112,    62787,      33451,     40034
 3113,    62821,      33505,     40535
 3114,    62770,      33458,     40034
 3115,    62825,      33499,     40535
 3116,    62876,      33529,     41034
 3117,    62909,      33549,     40034
 3118,    62907,      33525,     40034
 3119,    62916,      33533,     40034
 3120,    62900,      33496,     40034
 3121,    62959,      33544,     41034
 3122,    62978,      33525,     40535
 3123,    63037,      33567,     40034
 3124,    63064,      33570,     40535
 3125,    63002,      33553,     40534
 3126,    63058,      33598,     40034
 3127,    63099,      33597,     41034
 3128,    63080,      33604,     40534
 3129,    63132,      33649,     39533
 3130,    63150,      33622,     40535
 3131,    63150,      33644,     40035
 3132,    63228,      33680,     41035
 3133,    63177,      33662,     41034
 3134,    63159,      33658,     40034
 3135,    63264,      33679,     40034
 3136,    63268,      33693,     40034
 3137,    63267,      33720,     40035
 3138,    63345,      33756,     41034
 3139,    63354,      33714,     40033
 3140,    63404,      33785,     40533
 3141,    63397,      33762,     40534
 3142,    63430,      33768,     40534
 3143,    63452,      33804,     40033
 3144,    63473,      33785,     40034
 3145,    63452,      33770,     41035
 3146,    63587,      33871,     40534
 3147,    63550,      33858,     40534
 3148,    63572,      33831,     40534
 3149,    63632,      33883,     41035
 3150,    63661,      33862,     40534
 3151,    63671,      33910,     41034
 3152,    63698,      33936,     41035
 3153,    63746,      33943,     40034
 3154,    63706,      33943,     41535
 3155,    63754,      33948,     40534
 3156,    63763,      33979,     40534
 3157,    63818,      34025,     40535
 3158,    63827,      34047,     41035
 3159,    63845,      33998,     41035
 3160,    63845,      34024,     41035
 3161,    63899,      34010,     40034
 3162,    63923,      34051,     40034
 3163,    63975,      34073,     40534
 3164,    63930,      34028,     40534
 3165,    63955,      34071,     41034
 3166,    63988,      34077,     40534
 3167,    64006,      34068,     41035
 3168,    64021,      34114,     41535
 3169,    64053,      34101,     40535
 3170,    64129,      34174,     41034
 3171,    64102,      34156,     40535
 3172,    64153,      34124,     40534
 3173,    64188,      34177,     40534
 3174,    64131,      34123,     41535
 3175,    64222,      34192,     41035
 3176,    64225,      34194,     41035
 3177,    64218,      34182,     40534
 3178,    64261,      34212,     40534
 3179,    64323,      34256,     40534
 3180,    64350,      34245,     41035
 3181,    64337,      34276,     41035
 3182,    64366,      34306,     41536
 3183,    64354,      34296,     41036
 3184,    64423,      34333,     41535
 3185,    64439,      34311,     41535
 3186,    64455,      34318,     41035
 3187,    64439,      34283,     41035
 3188,    64488,      34336,     41535
 3189,    64543,      34373,     42036
 3190,    64553,      34392,     42537
 3191,    64609,      34433,     41536
 3192,    64604,      34388,     41035
 3193,    64655,      34412,     41535
 3194,    64641,      34382,     41536
 3195,    64644,      34378,     41535
 3196,    64620,      34397,     41035
 3197,    64726,      34477,     41535
 3198,    64682,      34412,     41536
 3199,    64801,      34520,     41035
 3200,    64841,      34545,     41035
 3201,    64782,      34505,     41035
 3202,    64771,      34485,     41535
 3203,    64876,      34556,     42036
 3204,    64863,      34506,     42035
 3205,    64919,      34594,     42036
 3206,    64925,      34552,     41035
 3207,    64946,      34585,     41535
 3208,    64988,      34609,     41535
 3209,    64965,      34597,     41035
 3210,    65003,      34615,     41535
 3211,    64987,      34614,     41034
 3212,    65015,      34617,     42036
 3213,    65123,      34666,     41535
 3214,    65072,      34632,     42036
 3215,    65170,      34699,     41535
 3216,    65138,      34692,     41034
 3217,    65174,      34752,     42036
 3218,    65215,      34744,     42037
 3219,    65195,      34741,     41535
 3220,    65210,      34713,     42537
 3221,    65174,      34717,     41534
 3222,    65314,      34785,     42036
 3223,    65299,      34743,     41535
 3224,    65282,      34747,     41536
 3225,    65337,      34786,     42536
 3226,    65330,      34784,     41035
 3227,    65355,      34792,     41535
 3228,    65409,      34826,     41535
 3229,    65469,      34839,     41535
 3230,    65440,      34852,     42536
 3231,    65486,      34860,     41535
 3232,    65452,      34857,     41535
 3233,    65487,      34855,     42536
 3234,    65586,      34928,     42035
 3235,    65590,      34918,     41035
 3236,    65639,      34968,     42036
 3237,    65621,      34930,     42537
 3238,    65632,      34958,     42537
 3239,    65619,      34909,     42036
 3240,    65738,      35031,     44538
 3241,    65706,      34971,     41535
 3242,    65740,      35018,     41535
 3243,    65770,      35027,     42035
 3244,    65780,      35015,     42536
 3245,    65795,      35025,     42036
 3246,    65874,      35088,     41535
 3247,    65846,      35090,     42036
 3248,    65860,      35089,     42535
 3249,    65926,      35111,     42037
 3250,    65962,      35132,     42036
 3251,    65980,      35148,     42536
 3252,    65980,      35144,     42035
 3253,    66022,      35174,     42037
 3254,    66034,      35174,     43037
 3255,    66076,      35193,     42036
 3256,    66086,      35204,     41536
 3257,    66089,      35201,     42036
 3258,    66157,      35218,     42534
 3259,    66096,      35191,     42036
 3260,    66148,      35213,     42037
 3261,    66244,      35270,     42536
 3262,    66273,      35291,     43036
 3263,    66246,      35268,     42036
 3264,    66224,      35250,     42036
 3265,    66289,      35298,     42536
 3266,    66325,      35325,     42536
 3267,    66327,      35314,     42536
 3268,    66309,      35315,     43036
 3269,    66394,      35356,     42536
 3270,    66412,      35345,     43036
 3271,    66429,      35410,     42036
 3272,    66447,      35422,     42536
 3273,    66479,      35400,     43036
 3274,    66552,      35448,     42036
 3275,    66505,      35431,     42536
 3276,    66504,      35382,     43038
 3277,    66519,      35404,     42536
 3278,    66605,      35487,     42036
 3279,    66633,      35504,     42536
 3280,    66625,      35479,     42036
 3281,    66614,      35460,     42536
 3282,    66681,      35507,     43036
 3283,    66652,      35461,     42536
 3284,    66714,      35502,     42037
 3285,    66782,      35552,     42536
 3286,    66836,      35583,     43037
 3287,    66787,      35600,     43037
 3288,    66868,      35621,     43037
 3289,    66856,      35611,     43036
 3290,    66893,      35608,     42537
 3291,    66927,      35640,     42036
 3292,    66894,      35608,     42536
 3293,    66923,      35608,     42036
 3294,    66970,      35662,     43036
 3295,    66994,      35665,     43538
 3296,    66991,      35676,     43036
 3297,    66999,      35667,     43035
 3298,    67014,      35682,     42536
 3299,    67082,      35754,     42536
 3300,    67086,      35759,     42536
 3301,    67094,      35707,     43037
 3302,    67118,      35757,     43536
 3303,    67192,      35789,     43037
 3304,    67203,      35810,     43536
 3305,    67224,      35759,     42536
 3306,    67239,      35826,     42536
 3307,    67278,      35828,     42536
 3308,    67302,      35835,     44037
 3309,    67272,      35798,     43036
 3310,    67361,      35857,     42536
 3311,    67387,      35895,     42536
 3312,    67419,      35905,     43036
 3313,    67325,      35851,     42536
 3314,    67438,      35934,     42536
 3315,    67425,      35889,     43537
 3316,    67470,      35925,     43037
 3317,    67491,      35920,     43538
 3318,    67508,      35938,     42536
 3319,    67537,      35909,     42536
 3320,    67569,      35994,     43035
 3321,    67627,      36037,     43036
 3322,    67630,      36030,     43036
 3323,    67614,      35993,     43537
 3324,    67640,      36004,     43037
 3325,    67628,      36003,     44037
 3326,    67695,      36038,     44036
 3327,    67742,      36043,     43036
 3328,    67746,      36058,     43537
 3329,    67790,      36076,     43537
 3330,    67808,      36096,     43037
 3331,    67807,      36126,     44037
 3332,    67816,      36108,     44036
 3333,    67867,      36149,     43036
 3334,    67858,      36101,     43538
