    n, quick_cmp, quick_swaps, quick_time
 3195,     62799,       11099,      33028
 3196,     66422,       10935,      35029
 3197,     65166,       10939,      33528
 3198,     63720,       11119,      33528
 3199,     64156,       11056,      33528
 3200,     62055,       11120,      32027
 3201,     65442,       11025,      33528
 3202,     63344,       11108,      33028
 3203,     61532,       11200,      33027
 3204,     65012,       11118,      34029
 3205,     63831,       11074,      34029
 3206,     65827,       11068,      34028
 3207,     63287,       11129,      32528
 3208,     63295,       11107,      32527
 3209,     63646,       11136,      33528
 3210,     64075,       11141,      33029
 3211,     63995,       11126,      33029
 3212,     65880,       11064,      34029
 3213,     62795,       11164,      32528
 3214,     64743,       11141,      33028
 3215,     64557,       11095,      33529
 3216,     62194,       11154,      32527
 3217,     63531,       11197,      32528
 3218,     64826,       11104,      33028
 3219,     63238,       11207,      32527
 3220,     65314,       11115,      33527
 3221,     64222,       11123,      34030
 3222,     63894,       11187,      33528
 3223,     63773,       11201,      33028
 3224,     62687,       11237,      34530
 3225,     65842,       11069,      34029
 3226,     62450,       11204,      32528
 3227,     65504,       11123,      34529
 3228,     62218,       11244,      32527
 3229,     66490,       11131,      34529
 3230,     65345,       11121,      34029
 3231,     64729,       11157,      33028
 3232,     63407,       11251,      34028
 3233,     64412,       11152,      34029
 3234,     65514,       11138,      34029
 3235,     65645,       11175,      34529
 3236,     65166,       11123,      33529
 3237,     63514,       11314,      33028
 3238,     63408,       11324,      32526
 3239,     64826,       11267,      33028
 3240,     64771,       11164,      34029
 3241,     65116,       11245,      34029
 3242,     66493,       11123,      34529
 3243,     64689,       11262,      34529
 3244,     64289,       11313,      34529
 3245,     63841,       11323,      34028
 3246,     65896,       11143,      34530
 3247,     65589,       11240,      33528
 3248,     63694,       11328,      33528
 3249,     64529,       11303,      34029
 3250,     65625,       11247,      34029
 3251,     64772,       11226,      33028
 3252,     66010,       11342,      34529
 3253,     65992,       11163,      36531
 3254,     63948,       11276,      34029
 3255,     66257,       11246,      35030
 3256,     64771,       11309,      34028
 3257,     65475,       11208,      34528
 3258,     64988,       11291,      34528
 3259,     65691,       11317,      34028
 3260,     63254,       11352,      33027
 3261,     65013,       11176,      34529
 3262,     64104,       11350,      33527
 3263,     64266,       11293,      34028
 3264,     64837,       11376,      34029
 3265,     66947,       11276,      35529
 3266,     66289,       11277,      34529
 3267,     66261,       11343,      35029
 3268,     64636,       11353,      34530
 3269,     64534,       11349,      34529
 3270,     65670,       11257,      34029
 3271,     68442,       11239,      35531
 3272,     65045,       11379,      34028
 3273,     66427,       11326,      35029
 3274,     66784,       11318,      35530
 3275,     66602,       11315,      35529
 3276,     65880,       11360,      34529
 3277,     68237,       11146,      35530
 3278,     65299,       11381,      35030
 3279,     66099,       11414,      35030
 3280,     65419,       11352,      34028
 3281,     65758,       11303,      34529
 3282,     65031,       11437,      34529
 3283,     65670,       11372,      34528
 3284,     64659,       11388,      34029
 3285,     66293,       11314,      34528
 3286,     65659,       11404,      35030
 3287,     64755,       11476,      34528
 3288,     65588,       11376,      35030
 3289,     65200,       11457,      34029
 3290,     65565,       11417,      35029
 3291,     66858,       11387,      35530
 3292,     66722,       11409,      34528
 3293,     68139,       11379,      35530
 3294,     65970,       11353,      35530
 3295,     66428,       11502,      35029
 3296,     64185,       11458,      34529
 3297,     65282,       11459,      35531
 3298,     65682,       11532,      36031
 3299,     65619,       11518,      35530
 3300,     64867,       11543,      35030
 3301,     67979,       11422,      36031
 3302,     68182,       11397,      36531
 3303,     67054,       11372,      36030
 3304,     69062,       11312,      36031
 3305,     68550,       11392,      36031
 3306,     66616,       11557,      37031
 3307,     68363,       11404,      36031
 3308,     65343,       11550,      34027
 3309,     65832,       11553,      35029
 3310,     65607,       11530,      34029
 3311,     67292,       11560,      35530
 3312,     66524,       11508,      34529
 3313,     67900,       11425,      35530
 3314,     65736,       11534,      34529
 3315,     65746,       11497,      34029
 3316,     65524,       11483,      34029
 3317,     67007,       11488,      34529
 3318,     66866,       11529,      34529
 3319,     65685,       11500,      35031
 3320,     65349,       11581,      34029
 3321,     65297,       11607,      34029
 3322,     65665,       11564,      35030
 3323,     65743,       11581,      34530
 3324,     74297,       11331,      38033
 3325,     66301,       11490,      35529
 3326,     70344,       11537,      36030
 3327,     67394,       11470,      35030
 3328,     67060,       11582,      35029
 3329,     65946,       11558,      35029
 3330,     65653,       11562,      34529
 3331,     65835,       11599,      34529
 3332,     66343,       11621,      36031
 3333,     66883,       11641,      36030
 3334,     66892,       11577,      35029
 3335,     67045,       11591,      35029
 3336,     66589,       11607,      34529
 3337,     66723,       11570,      35029
 3338,     67175,       11562,      35029
 3339,     67118,       11629,      35030
 3340,     66774,       11594,      34529
 3341,     66999,       11576,      35030
 3342,     66274,       11631,      36031
 3343,     66482,       11628,      35029
 3344,     66317,       11695,      34529
 3345,     66646,       11646,      35029
 3346,     65103,       11790,      35030
 3347,     66538,       11714,      35530
 3348,     66428,       11673,      35029
 3349,     67084,       11619,      35530
 3350,     68119,       11617,      35530
 3351,     66721,       11714,      35030
 3352,     67492,       11633,      35029
 3353,     66946,       11625,      35031
 3354,     69362,       11572,      36031
 3355,     66116,       11698,      35030
 3356,     66898,       11733,      35029
 3357,     67033,       11754,      35530
 3358,     67062,       11603,      35530
 3359,     67705,       11692,      35531
 3360,     69340,       11599,      37031
 3361,     69134,       11587,      36531
 3362,     66855,       11656,      36030
 3363,     67125,       11698,      35530
 3364,     67119,       11726,      35530
 3365,     70068,       11579,      36530
 3366,     67992,       11625,      36031
 3367,     70045,       11566,      36531
 3368,     70334,       11660,      37031
 3369,     67405,       11744,      35030
 3370,     70786,       11574,      36531
 3371,     67108,       11743,      37532
 3372,     66935,       11790,      36031
 3373,     65743,       11847,      34528
 3374,     66832,       11805,      35029
 3375,     67589,       11759,      35030
 3376,     68084,       11644,      35530
 3377,     67834,       11755,      36031
 3378,     67006,       11854,      35029
 3379,     67489,       11757,      35029
 3380,     65173,       11903,      35030
 3381,     66919,       11789,      36031
 3382,     67568,       11806,      35531
 3383,     68534,       11798,      36531
 3384,     68339,       11770,      36531
 3385,     68386,       11748,      36030
 3386,     68777,       11679,      36031
 3387,     67304,       11808,      35530
 3388,     69492,       11717,      36031
 3389,     67764,       11783,      36030
 3390,     68436,       11819,      36531
 3391,     71403,       11653,      38032
 3392,     67705,       11820,      36031
 3393,     66101,       11939,      35531
 3394,     67113,       11934,      36030
 3395,     66868,       11849,      35530
 3396,     71628,       11657,      37532
 3397,     68811,       11750,      36531
 3398,     70523,       11776,      37031
 3399,     68188,       11882,      35530
 3400,     68282,       11863,      36031
 3401,     69012,       11837,      36531
 3402,     67592,       11862,      35530
 3403,     67603,       11866,      41034
 3404,     68827,       11803,      45037
 3405,     68266,       11806,      38033
 3406,     67494,       11885,      36030
 3407,     68686,       11821,      36532
 3408,     68490,       11811,      36031
 3409,     67487,       11998,      35530
 3410,     69340,       11750,      36030
 3411,     67830,       11852,      36031
 3412,     69351,       11893,      36532
 3413,     69144,       11811,      36531
 3414,     67703,       11918,      36030
 3415,     66797,       11936,      35030
 3416,     69896,       11855,      37532
 3417,     67932,       11916,      37031
 3418,     70726,       11848,      38032
 3419,     68814,       11884,      36531
 3420,     68527,       11938,      37032
 3421,     68150,       11943,      36031
 3422,     70490,       11910,      37532
 3423,     70173,       11910,      36531
 3424,     68961,       11929,      36530
 3425,     69267,       11935,      37032
 3426,     69561,       11898,      36031
 3427,     67819,       12012,      35531
 3428,     67886,       11969,      35529
 3429,     68680,       11872,      36031
 3430,     69935,       11861,      37532
 3431,     67488,       11945,      36531
 3432,     70526,       11976,      37032
 3433,     69468,       11892,      37031
 3434,     71217,       11897,      38533
 3435,     68436,       11991,      36530
 3436,     69739,       11954,      37532
 3437,     71265,       11868,      38032
 3438,     71281,       11882,      37031
 3439,     71136,       11996,      38031
 3440,     70940,       11915,      37532
 3441,     70069,       11953,      37532
 3442,     70002,       12056,      37031
 3443,     71823,       11855,      37533
 3444,     69233,       12066,      36531
 3445,     69424,       12062,      37532
 3446,     69390,       11998,      36531
 3447,     69816,       12003,      37031
 3448,     68994,       12012,      36531
 3449,     68113,       12069,      36531
 3450,     72148,       11908,      37532
 3451,     69899,       12035,      36531
 3452,     72000,       11837,      38533
 3453,     70834,       11941,      37031
 3454,     70776,       11962,      36531
 3455,     68466,       12065,      37531
 3456,     69222,       12088,      37031
 3457,     70184,       12052,      36531
 3458,     69159,       12134,      36531
 3459,     68880,       12075,      36031
 3460,     70012,       12057,      37031
 3461,     70108,       12059,      37031
 3462,     69566,       12128,      36531
 3463,     69653,       12014,      37031
 3464,     68521,       12223,      36030
 3465,     73566,       11994,      38032
 3466,     70209,       12170,      37532
 3467,     70150,       12123,      37531
 3468,     69721,       12088,      37039
 3469,     70994,       12105,      37531
 3470,     70066,       12121,      37532
 3471,     70555,       12149,      37031
 3472,     70875,       12055,      37532
 3473,     69111,       12061,      36531
 3474,     69143,       12186,      37031
 3475,     69186,       12187,      37032
 3476,     68969,       12220,      36031
 3477,     69575,       12079,      36031
 3478,     68599,       12085,      36531
 3479,     68466,       12104,      36030
 3480,     69535,       12112,      36531
 3481,     70088,       12170,      37532
 3482,     70742,       12029,      36531
 3483,     70728,       12033,      37031
 3484,     69564,       12214,      36530
 3485,     69472,       12157,      37031
 3486,     69785,       12117,      36031
 3487,     70210,       12152,      37032
 3488,     71927,       12121,      37032
 3489,     70248,       12193,      37032
 3490,     69675,       12173,      37031
 3491,     72003,       12065,      38032
 3492,     71308,       12138,      38032
 3493,     71037,       12161,      37031
 3494,     71341,       12237,      38032
 3495,     71068,       12167,      37031
 3496,     69989,       12264,      37032
 3497,     69681,       12119,      36030
 3498,     71501,       12230,      38033
 3499,     70399,       12243,      37030
 3500,     70569,       12217,      37031
 3501,     70242,       12253,      36530
 3502,     70326,       12208,      36531
 3503,     70554,       12168,      38033
 3504,     71451,       12232,      38532
 3505,     72417,       12211,      38532
 3506,     71511,       12233,      37532
 3507,     70282,       12243,      37031
 3508,     71297,       12267,      37031
 3509,     72580,       12148,      38533
 3510,     71244,       12179,      38032
 3511,     72045,       12088,      38032
 3512,     69415,       12393,      37031
 3513,     70280,       12303,      37533
 3514,     71461,       12207,      37031
 3515,     69852,       12330,      37532
 3516,     70911,       12277,      37032
 3517,     71118,       12242,      37532
 3518,     69590,       12234,      37031
 3519,     70081,       12217,      37032
 3520,     71956,       12308,      38032
 3521,     79080,       12065,      41535
 3522,     71255,       12312,      38033
 3523,     74551,       12200,      39033
 3524,     71285,       12281,      42537
 3525,     71202,       12317,      38032
 3526,     71460,       12243,      38033
 3527,     73473,       12157,      39033
 3528,     73109,       12333,      39033
 3529,     70795,       12324,      37531
 3530,     72667,       12280,      38532
 3531,     72275,       12298,      38033
 3532,     69595,       12402,      37532
 3533,     71881,       12386,      38033
 3534,     71654,       12350,      37031
 3535,     70163,       12388,      37532
 3536,     70917,       12398,      37032
 3537,     70092,       12398,      37531
 3538,     69920,       12439,      37530
 3539,     71781,       12378,      37531
 3540,     71784,       12367,      37532
 3541,     70445,       12406,      37532
 3542,     70514,       12417,      37532
 3543,     70179,       12436,      37531
 3544,     72948,       12377,      39033
 3545,     71284,       12422,      38032
 3546,     70059,       12364,      38032
 3547,     72725,       12312,      39033
 3548,     71125,       12429,      38533
 3549,     71260,       12415,      38533
 3550,     73085,       12394,      39033
 3551,     72270,       12437,      38532
 3552,     73676,       12382,      38532
 3553,     71562,       12293,      38032
 3554,     70584,       12374,      37031
 3555,     70315,       12429,      37031
 3556,     70915,       12501,      37031
 3557,     75864,       12278,      39032
 3558,     70352,       12461,      37531
 3559,     72799,       12476,      37532
 3560,     71852,       12353,      37532
 3561,     71999,       12478,      38032
 3562,     71782,       12498,      38032
 3563,     72787,       12345,      38533
 3564,     71617,       12454,      37532
 3565,     71631,       12450,      37532
 3566,     70635,       12635,      37532
 3567,     70203,       12529,      38032
 3568,     72305,       12487,      37532
 3569,     71308,       12560,      37532
 3570,     71957,       12489,      38031
 3571,     72238,       12461,      38533
 3572,     72096,       12341,      37532
 3573,     72329,       12515,      38532
 3574,     72417,       12486,      38032
 3575,     70916,       12544,      38033
 3576,     71938,       12541,      38533
 3577,     70221,       12670,      38532
 3578,     73007,       12557,      40034
 3579,     72797,       12448,      39533
 3580,     71139,       12571,      38032
 3581,     70482,       12609,      37031
 3582,     71012,       12555,      37532
 3583,     74380,       12410,      39534
 3584,     73559,       12470,      38533
 3585,     75009,       12357,      39033
 3586,     73317,       12523,      38032
 3587,     74423,       12432,      39033
 3588,     71230,       12574,      38032
 3589,     74324,       12407,      39033
 3590,     72972,       12492,      38032
 3591,     72913,       12545,      38032
 3592,     73255,       12591,      38032
 3593,     72854,       12613,      37532
 3594,     72759,       12558,      38033
 3595,     71666,       12736,      37532
 3596,     74103,       12611,      38032
 3597,     72523,       12697,      38532
 3598,     73444,       12477,      38032
 3599,     75137,       12456,      39033
 3600,     74805,       12433,      39033
 3601,     77179,       12466,      40534
 3602,     71661,       12594,      37532
 3603,     71784,       12603,      38532
 3604,     74116,       12624,      39533
 3605,     72049,       12590,      38533
 3606,     73117,       12653,      38032
 3607,     72628,       12623,      38533
 3608,     75056,       12580,      39033
 3609,     71327,       12696,      37532
 3610,     73500,       12628,      39033
 3611,     74304,       12678,      38532
 3612,     73632,       12626,      39033
 3613,     76828,       12492,      40034
 3614,     74295,       12680,      39033
 3615,     76720,       12570,      39533
 3616,     75611,       12649,      39032
 3617,     73100,       12526,      38532
 3618,     72897,       12572,      39034
 3619,     74930,       12657,      39032
 3620,     74086,       12649,      38532
 3621,     75059,       12670,      40034
 3622,     75066,       12716,      39033
 3623,     71546,       12792,      37532
 3624,     73806,       12659,      39033
 3625,     73591,       12674,      39033
 3626,     72462,       12782,      38532
 3627,     72849,       12742,      39033
 3628,     74021,       12709,      39033
 3629,     74360,       12615,      38533
 3630,     72841,       12767,      38532
 3631,     73207,       12701,      39532
 3632,     73540,       12709,      39534
 3633,     76469,       12490,      40034
 3634,     74461,       12687,      39533
 3635,     74534,       12734,      39033
 3636,     72811,       12765,      39033
 3637,     74040,       12695,      39033
 3638,     74301,       12703,      38533
 3639,     75129,       12696,      40034
 3640,     73727,       12877,      39534
 3641,     73971,       12748,      39533
 3642,     74279,       12685,      39533
 3643,     72741,       12763,      38032
 3644,     77178,       12699,      40034
 3645,     75663,       12700,      39033
 3646,     72715,       12856,      38032
 3647,     73656,       12744,      39533
 3648,     73397,       12730,      39033
 3649,     74414,       12779,      39033
 3650,     75137,       12724,      39033
 3651,     75759,       12860,      40034
 3652,     75665,       12705,      40034
 3653,     78561,       12619,      41035
 3654,     74138,       12839,      38032
 3655,     74040,       12852,      40034
 3656,     73498,       12891,      39033
 3657,     77764,       12720,      40534
 3658,     73487,       12778,      38032
 3659,     74888,       12833,      39033
 3660,     74298,       12790,      39533
 3661,     74102,       12911,      38532
 3662,     73935,       12882,      39033
 3663,     74080,       12853,      39534
 3664,     72849,       12933,      38032
 3665,     75398,       12827,      39033
 3666,     75451,       12802,      39032
 3667,     76707,       12722,      40535
 3668,     72952,       12935,      38533
 3669,     75127,       12841,      39533
 3670,     72636,       12909,      38532
 3671,     74837,       12916,      40034
 3672,     74789,       12859,      40534
 3673,     75385,       12785,      39033
 3674,     75819,       12935,      39533
 3675,     75928,       12953,      40534
 3676,     72645,       12946,      38032
 3677,     73562,       12921,      39033
 3678,     74940,       12891,      39033
 3679,     74259,       12999,      39534
 3680,     73293,       12948,      38532
 3681,     73499,       13098,      38532
 3682,     74078,       13042,      39033
 3683,     73921,       13052,      39033
 3684,     73188,       13006,      38533
 3685,     73754,       12989,      39533
 3686,     74988,       12773,      40034
 3687,     76528,       12826,      39534
 3688,     75467,       12979,      40034
 3689,     75172,       12961,      39534
 3690,     74416,       12978,      39032
 3691,     72599,       13028,      38534
 3692,     75243,       12941,      39033
 3693,     73865,       12990,      40034
 3694,     75858,       12878,      40535
 3695,     74549,       13103,      39534
 3696,     77079,       12894,      41035
 3697,     75064,       12946,      40034
 3698,     75922,       12921,      40035
 3699,     75441,       12940,      40034
 3700,     74777,       12979,      39033
 3701,     74722,       13062,      39033
 3702,     75731,       12958,      40034
 3703,     74018,       13021,      40034
 3704,     73429,       13121,      39033
 3705,     73691,       13111,      39033
 3706,     76410,       12938,      40534
 3707,     74653,       13073,      39534
 3708,     76000,       12970,      40034
 3709,     76919,       12889,      41035
 3710,     74636,       13019,      40034
 3711,     74800,       13051,      39033
 3712,     75175,       13037,      39033
 3713,     74416,       13165,      39033
 3714,     73826,       13129,      39033
 3715,     74946,       13015,      40034
 3716,     74497,       13091,      39533
 3717,     73829,       13078,      38533
 3718,     73693,       13159,      38532
 3719,     73539,       13150,      39033
 3720,     73664,       13155,      39533
 3721,     73209,       13198,      39034
 3722,     76396,       13022,      41034
 3723,     76062,       13017,      40034
 3724,     74452,       13153,      40534
 3725,     76372,       12967,      40034
 3726,     78506,       12886,      41034
 3727,     75848,       13103,      40034
 3728,     75231,       13087,      40034
 3729,     77635,       13093,      41035
 3730,     77951,       13042,      41536
 3731,     75229,       13056,      39534
 3732,     75179,       13160,      39533
 3733,     75271,       13147,      40534
 3734,     74699,       13169,      39033
 3735,     75967,       13149,      39534
 3736,     74117,       13278,      39034
 3737,     75168,       13201,      39033
 3738,     76651,       13152,      40034
 3739,     76005,       13191,      40534
 3740,     76020,       13151,      40034
 3741,     74301,       13289,      39033
 3742,     74820,       13233,      39534
 3743,     81645,       12969,      41535
 3744,     78404,       13069,      41034
 3745,     75376,       13210,      40034
 3746,     76358,       13182,      41035
 3747,     77118,       13189,      40034
 3748,     77427,       13084,      40534
 3749,     76096,       13108,      40034
 3750,     77652,       13105,      41035
 3751,     78469,       13096,      41034
 3752,     77293,       13225,      40034
 3753,     78742,       13087,      41034
 3754,     78029,       13153,      41035
 3755,     75510,       13208,      39534
 3756,     76005,       13232,      44538
 3757,     79509,       12977,      42536
 3758,     74637,       13347,      39534
 3759,     79338,       13017,      41535
 3760,     76089,       13137,      40033
 3761,     76540,       13207,      41034
 3762,     77472,       13248,      41035
 3763,     77596,       13159,      40534
 3764,     76420,       13285,      40034
 3765,     77471,       13241,      40534
 3766,     77714,       13198,      41035
 3767,     76967,       13206,      40534
 3768,     74947,       13424,      39533
 3769,     79235,       13213,      42035
 3770,     78532,       13198,      41035
 3771,     78614,       13189,      42036
 3772,     76895,       13182,      40535
 3773,     77886,       13233,      41034
 3774,     76173,       13367,      40534
 3775,     75917,       13272,      41035
 3776,     78820,       13235,      41535
 3777,     75295,       13332,      39533
 3778,     75578,       13343,      40534
 3779,     78618,       13261,      41535
 3780,     76430,       13289,      39534
 3781,     77877,       13212,      41035
 3782,     79682,       13140,      41035
 3783,     77853,       13237,      40534
 3784,     77346,       13185,      41035
 3785,     79818,       13154,      42035
 3786,     77315,       13347,      41035
 3787,     78398,       13231,      41535
 3788,     76945,       13288,      40534
 3789,     77622,       13296,      41033
 3790,     75643,       13240,      40034
 3791,     79329,       13203,      41035
 3792,     79296,       13266,      41535
 3793,     77275,       13367,      40536
 3794,     75532,       13460,      39533
 3795,     78123,       13236,      41535
 3796,     78829,       13299,      41035
 3797,     77623,       13309,      41035
 3798,     79371,       13322,      42036
 3799,     78746,       13378,      42035
 3800,     76707,       13450,      40033
 3801,     75939,       13433,      39534
 3802,     78899,       13270,      42036
 3803,     77953,       13300,      41535
 3804,     78335,       13333,      41035
 3805,     78422,       13335,      41034
 3806,     78988,       13294,      41034
 3807,     78058,       13379,      40534
 3808,     76583,       13443,      40034
 3809,     79355,       13279,      41035
 3810,     79327,       13289,      42036
 3811,     78331,       13403,      41035
 3812,     77319,       13445,      41535
 3813,     77303,       13483,      40534
 3814,     78486,       13346,      41035
 3815,     78449,       13359,      41035
 3816,     77543,       13473,      40534
 3817,     77678,       13468,      40536
 3818,     78932,       13392,      41536
 3819,     80246,       13328,      42536
 3820,     76738,       13539,      41035
 3821,     80148,       13367,      42536
 3822,     77076,       13500,      41536
 3823,     79915,       13329,      43036
 3824,     79212,       13398,      42536
 3825,     80146,       13471,      41535
 3826,     77634,       13440,      41536
 3827,     76619,       13461,      40034
 3828,     77700,       13489,      40034
 3829,     77518,       13515,      41535
 3830,     76873,       13568,      40034
 3831,     78656,       13446,      41035
 3832,     79232,       13426,      41535
 3833,     79994,       13447,      42035
 3834,     76986,       13611,      40534
 3835,     77116,       13549,      40534
 3836,     79607,       13493,      41035
 3837,     77262,       13587,      40534
 3838,     78040,       13514,      41035
 3839,     76921,       13520,      40536
 3840,     79025,       13440,      40535
 3841,     79736,       13481,      41535
 3842,     77159,       13521,      40534
 3843,     81184,       13297,      42536
 3844,     81310,       13455,      42036
 3845,     83492,       13479,      43036
 3846,     77215,       13566,      40535
 3847,     78058,       13566,      41035
 3848,     81931,       13422,      42536
 3849,     81065,       13418,      42036
 3850,     76374,       13650,      40534
 3851,     77590,       13586,      41035
 3852,     78284,       13522,      41535
 3853,     78428,       13597,      42036
 3854,     80738,       13504,      42036
 3855,     78017,       13546,      41035
 3856,     78317,       13556,      41035
 3857,     78503,       13637,      42536
 3858,     79925,       13603,      42036
 3859,     77998,       13633,      41536
 3860,     80566,       13611,      42536
 3861,     80882,       13514,      42536
 3862,     78286,       13617,      41535
 3863,     78681,       13601,      41535
 3864,     78463,       13626,      41535
 3865,     78331,       13620,      41035
 3866,     78658,       13627,      41035
 3867,     79522,       13503,      41535
 3868,     78460,       13650,      41535
 3869,     79756,       13582,      42536
 3870,     81186,       13566,      42537
 3871,     81961,       13531,      43536
 3872,     77960,       13642,      41536
 3873,     77887,       13625,      42036
 3874,     79035,       13745,      42036
 3875,     82229,       13598,      43037
 3876,     79569,       13657,      41534
 3877,     81250,       13607,      42036
 3878,     81790,       13542,      42036
 3879,     80751,       13592,      42536
 3880,     78962,       13715,      41035
 3881,     80709,       13697,      42036
 3882,     76712,       13749,      41035
 3883,     81663,       13526,      43537
 3884,     80572,       13663,      43036
 3885,     76983,       13875,      41035
 3886,     78663,       13669,      41536
 3887,     81209,       13597,      42036
 3888,     77501,       13858,      40534
 3889,     80425,       13626,      42035
 3890,     80572,       13634,      42035
 3891,     78535,       13838,      41535
 3892,     78849,       13807,      42536
 3893,     80883,       13592,      42036
 3894,     77442,       13799,      41034
 3895,     78055,       13773,      42036
 3896,     80574,       13770,      42536
 3897,     79444,       13642,      42536
 3898,     81983,       13609,      42536
 3899,     83564,       13459,      43537
 3900,     77932,       13843,      40534
 3901,     79343,       13775,      41535
 3902,     80071,       13765,      42535
 3903,     79309,       13750,      42536
 3904,     79967,       13679,      42535
 3905,     84146,       13778,      43537
 3906,     79642,       13907,      41535
 3907,     78065,       13904,      42036
 3908,     79832,       13680,      41034
 3909,     78482,       13938,      42036
 3910,     78234,       13925,      41535
 3911,     82961,       13638,      43037
 3912,     79848,       13797,      42036
 3913,     80030,       13789,      42536
 3914,     79234,       13831,      42036
 3915,     79594,       13811,      42036
 3916,     79256,       13827,      44038
 3917,     81513,       13858,      42536
 3918,     84572,       13586,      43537
 3919,     80804,       13898,      42035
 3920,     81169,       13752,      43537
 3921,     79732,       13845,      42035
 3922,     79502,       13937,      42536
 3923,     79788,       13878,      42536
 3924,     82081,       13638,      43537
 3925,     82231,       13634,      43037
 3926,     79480,       13918,      41536
 3927,     79838,       13962,      42536
 3928,     83759,       13718,      43036
 3929,     81140,       13907,      42536
 3930,     82533,       13861,      43537
 3931,     81909,       13776,      42536
 3932,     82264,       13876,      42536
 3933,     80317,       13765,      43036
 3934,     83503,       13812,      44538
 3935,     79896,       13956,      42536
 3936,     79390,       13823,      42535
 3937,     81278,       13826,      43037
 3938,     83639,       13816,      43537
 3939,     79859,       13948,      42036
 3940,     78687,       13925,      41535
 3941,     78529,       13928,      41035
 3942,     81125,       13875,      43036
 3943,     80943,       13924,      42536
 3944,     79237,       13941,      41534
 3945,     81276,       13956,      42537
 3946,     81494,       13920,      42537
 3947,     81529,       13868,      43037
 3948,     81347,       13894,      42536
 3949,     82029,       13851,      43037
 3950,     79926,       14064,      43036
 3951,     80495,       13898,      42536
 3952,     81027,       13989,      43037
 3953,     79871,       14061,      42036
 3954,     80139,       13956,      43036
 3955,     80315,       14085,      42035
 3956,     82660,       13953,      43036
 3957,     80653,       13950,      42036
 3958,     80840,       13991,      42536
 3959,     82593,       14078,      43537
 3960,     82798,       13906,      43537
 3961,     83119,       13958,      43037
 3962,     80776,       14032,      43036
 3963,     82037,       13972,      43036
 3964,     82759,       13980,      43535
 3965,     81957,       13955,      43037
 3966,     82216,       13948,      43537
 3967,     84416,       13980,      44038
 3968,     82046,       14027,      42536
 3969,     82282,       13996,      43036
 3970,     79556,       14159,      42036
 3971,     83015,       13921,      43537
 3972,     83556,       14002,      43036
 3973,     81208,       14060,      42536
 3974,     81546,       14088,      42536
 3975,     81330,       14096,      42536
 3976,     80857,       14069,      42536
 3977,     81757,       14126,      43537
 3978,     78755,       14221,      42536
 3979,     79235,       14230,      42536
 3980,     82568,       14006,      44037
 3981,     82227,       13994,      43537
 3982,     81888,       13931,      43536
 3983,     81091,       14112,      42536
 3984,     82370,       14064,      43036
 3985,     82645,       14083,      43537
 3986,     80984,       14185,      42537
 3987,     79664,       14220,      41534
 3988,     83283,       13970,      43036
 3989,     80890,       14228,      43536
 3990,     84412,       13987,      44037
 3991,     82890,       13972,      44038
 3992,     84336,       14010,      44037
 3993,     85219,       13970,      43537
 3994,     82539,       14148,      43537
 3995,     79948,       14136,      42536
 3996,     81396,       14249,      42536
 3997,     80344,       14100,      42536
 3998,     84614,       14033,      44538
 3999,     81799,       14091,      42536
 4000,     82999,       14064,      43036
 4001,     81184,       14180,      42035
 4002,     82092,       14191,      44037
 4003,     83053,       14090,      45039
 4004,     82069,       14247,      43538
 4005,     82089,       14254,      45541
 4006,     81854,       14104,      43036
 4007,     81196,       14300,      42536
 4008,     82868,       14195,      43536
 4009,     82620,       14183,      44038
 4010,     82200,       14205,      44038
 4011,     81571,       14274,      43037
 4012,     84548,       14059,      44538
 4013,     84604,       14210,      44037
 4014,     79854,       14381,      42536
 4015,     82268,       14216,      43538
 4016,     84277,       14253,      43538
 4017,     83189,       14148,      43036
 4018,     82306,       14231,      43537
 4019,     81920,       14299,      44038
 4020,     84717,       14312,      43537
 4021,     82784,       14300,      43537
 4022,     84337,       14239,      44037
 4023,     85210,       14125,      44037
 4024,     82337,       14246,      43036
 4025,     82121,       14259,      43538
 4026,     80490,       14229,      42536
 4027,     82778,       14247,      43537
 4028,     80414,       14268,      44037
 4029,     84613,       14280,      45037
 4030,     82760,       14212,      43536
 4031,     86892,       14216,      45038
 4032,     83290,       14260,      43536
 4033,     83072,       14273,      43536
 4034,     83248,       14283,      43537
 4035,     84360,       14302,      44538
 4036,     82399,       14348,      43537
 4037,     81225,       14362,      42536
 4038,     84599,       14257,      44538
 4039,     83923,       14281,      44037
 4040,     85530,       14155,      45539
 4041,     85436,       14218,      45038
 4042,     84344,       14195,      43537
 4043,     83157,       14287,      43036
 4044,     80888,       14418,      44037
 4045,     86048,       14198,      45538
 4046,     82825,       14264,      44037
 4047,     81940,       14368,      43036
 4048,     82675,       14402,      43537
 4049,     83017,       14409,      44538
 4050,     82253,       14437,      44038
 4051,     83472,       14379,      44038
 4052,     82163,       14367,      43038
 4053,     81934,       14386,      43036
 4054,     87365,       14116,      45038
 4055,     83730,       14323,      44038
 4056,     84964,       14214,      43536
 4057,     85176,       14147,      44038
 4058,     83723,       14368,      43537
 4059,     82438,       14442,      44037
 4060,     84232,       14438,      44037
 4061,     82118,       14370,      43537
 4062,     83345,       14387,      43036
 4063,     84029,       14393,      43537
 4064,     85500,       14371,      43538
 4065,     82834,       14401,      43036
 4066,     82361,       14468,      43537
 4067,     82544,       14431,      45538
